Task ID,Host,Executor ID,Locality,Launch Time,Finish Time,Getting Result Time,Shuffle Bytes Written,Shuffle Write Time,Shuffle Records Written,Executor Run Time,Executor Deserialize Time,JVM GC Time,Result Size,Memory Bytes Spilled,Disk Bytes Spilled,Stage ID,Task Type,Reason
0,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520617016403,1520617022938,0,544204,101628424,21066,1918,4495,149,2440,0,0,0,ShuffleMapTask,Success
3,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520617016430,1520617023206,0,605708,76946412,21065,2232,4493,170,2440,0,0,0,ShuffleMapTask,Success
24,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520617022909,1520617023715,0,620151,74549838,21062,790,4,21,2440,0,0,0,ShuffleMapTask,Success
25,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520617023197,1520617023838,0,620660,83081472,21068,626,5,0,2440,0,0,0,ShuffleMapTask,Success
27,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520617023835,1520617024332,0,619775,64273004,21069,481,5,23,2440,0,0,0,ShuffleMapTask,Success
26,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520617023712,1520617024513,0,620918,57062754,21068,772,15,23,2440,0,0,0,ShuffleMapTask,Success
28,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520617024329,1520617024788,0,621738,34137773,21066,443,3,20,2440,0,0,0,ShuffleMapTask,Success
29,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520617024510,1520617024915,0,622776,32284873,21067,388,7,20,2440,0,0,0,ShuffleMapTask,Success
30,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520617024787,1520617025093,0,623448,25240209,21066,292,4,18,2440,0,0,0,ShuffleMapTask,Success
31,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520617024914,1520617025299,0,621473,28021924,21068,373,2,18,2440,0,0,0,ShuffleMapTask,Success
32,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520617025091,1520617025376,0,621534,26547613,21063,271,2,0,2440,0,0,0,ShuffleMapTask,Success
33,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520617025296,1520617025685,0,623773,36390471,21067,373,2,14,2440,0,0,0,ShuffleMapTask,Success
34,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520617025375,1520617025725,0,623194,26075496,21067,332,4,14,2440,0,0,0,ShuffleMapTask,Success
35,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520617025683,1520617025915,0,621300,24758697,21066,221,2,23,2440,0,0,0,ShuffleMapTask,Success
36,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520617025723,1520617026229,0,623637,27311720,21067,483,3,45,2440,0,0,0,ShuffleMapTask,Success
37,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520617025914,1520617026330,0,622728,22848068,21068,399,7,22,2440,0,0,0,ShuffleMapTask,Success
38,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520617026226,1520617026588,0,620958,43798250,21061,350,3,17,2440,0,0,0,ShuffleMapTask,Success
39,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520617026326,1520617026597,0,621869,48782547,21069,255,3,17,2440,0,0,0,ShuffleMapTask,Success
40,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520617026586,1520617026847,0,624151,28543162,21068,247,2,24,2440,0,0,0,ShuffleMapTask,Success
41,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520617026594,1520617026964,0,622984,38533044,21064,355,2,24,2440,0,0,0,ShuffleMapTask,Success
43,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520617026959,1520617027198,0,621258,26509634,21060,227,2,0,2440,0,0,0,ShuffleMapTask,Success
44,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520617027197,1520617027576,0,623158,39582378,21063,365,2,25,2440,0,0,0,ShuffleMapTask,Success
9,cluster-danilo-spark-slave-java8-7.novalocal,11,ANY,1520617016579,1520617027695,0,618905,141211115,21066,2123,8829,164,2441,0,0,0,ShuffleMapTask,Success
8,cluster-danilo-spark-slave-java8-7.novalocal,11,ANY,1520617016577,1520617027837,0,618964,87218163,21068,2322,8834,200,2441,0,0,0,ShuffleMapTask,Success
45,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520617027573,1520617027928,0,621999,40244400,21068,327,2,0,2440,0,0,0,ShuffleMapTask,Success
17,cluster-danilo-spark-slave-java8-2.novalocal,0,ANY,1520617017005,1520617028179,0,618999,140103730,21062,2593,8368,214,2440,0,0,0,ShuffleMapTask,Success
16,cluster-danilo-spark-slave-java8-2.novalocal,0,ANY,1520617017002,1520617028182,0,620466,127477310,21068,2638,8364,214,2440,0,0,0,ShuffleMapTask,Success
42,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520617026844,1520617028195,0,624036,35336859,21062,1330,11,41,2440,0,0,0,ShuffleMapTask,Success
48,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520617027925,1520617028388,0,621027,56803107,21066,450,4,16,2440,0,0,0,ShuffleMapTask,Success
47,cluster-danilo-spark-slave-java8-7.novalocal,11,ANY,1520617027834,1520617028458,0,624028,68538102,21066,606,6,0,2441,0,0,0,ShuffleMapTask,Success
7,cluster-danilo-spark-slave-java8-8.novalocal,6,ANY,1520617016568,1520617028486,0,618979,147922137,21064,2204,9603,158,2440,0,0,0,ShuffleMapTask,Success
13,cluster-danilo-spark-slave-java8-3.novalocal,2,ANY,1520617016657,1520617028586,0,621759,117783745,21067,2081,9702,196,2440,0,0,0,ShuffleMapTask,Success
46,cluster-danilo-spark-slave-java8-7.novalocal,11,ANY,1520617027692,1520617028602,0,620712,96576668,21065,881,3,19,2441,0,0,0,ShuffleMapTask,Success
51,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520617028194,1520617028606,0,621367,40235284,21065,388,12,11,2440,0,0,0,ShuffleMapTask,Success
49,cluster-danilo-spark-slave-java8-2.novalocal,0,ANY,1520617028176,1520617028636,0,622958,62486010,21065,428,19,0,2440,0,0,0,ShuffleMapTask,Success
5,cluster-danilo-spark-slave-java8-5.novalocal,9,ANY,1520617016430,1520617028700,0,615764,112165577,21063,2349,9866,195,2440,0,0,0,ShuffleMapTask,Success
