Task ID,Host,Executor ID,Locality,Launch Time,Finish Time,Getting Result Time,Shuffle Bytes Written,Shuffle Write Time,Shuffle Records Written,Executor Run Time,Executor Deserialize Time,JVM GC Time,Result Size,Memory Bytes Spilled,Disk Bytes Spilled,Stage ID,Task Type,Reason
3,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520616530992,1520616537724,0,605708,86709525,21065,2396,4231,119,2440,0,0,0,ShuffleMapTask,Success
0,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520616530963,1520616538075,0,544204,94520424,21066,2791,4226,131,2440,0,0,0,ShuffleMapTask,Success
24,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520616537693,1520616538358,0,620151,101224766,21062,617,22,12,2440,0,0,0,ShuffleMapTask,Success
26,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520616538349,1520616539087,0,620918,67068218,21068,704,5,21,2440,0,0,0,ShuffleMapTask,Success
25,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520616538066,1520616539088,0,620660,78544085,21068,996,5,21,2440,0,0,0,ShuffleMapTask,Success
28,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520616539083,1520616539476,0,621738,46444931,21066,369,5,18,2440,0,0,0,ShuffleMapTask,Success
27,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520616539077,1520616539544,0,619775,46424492,21069,436,4,18,2440,0,0,0,ShuffleMapTask,Success
30,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520616539540,1520616540006,0,623448,28343495,21066,440,2,0,2440,0,0,0,ShuffleMapTask,Success
29,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520616539473,1520616540386,0,622776,37998605,21067,881,14,20,2440,0,0,0,ShuffleMapTask,Success
31,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520616540005,1520616540459,0,621473,32145269,21068,439,3,20,2440,0,0,0,ShuffleMapTask,Success
33,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520616540458,1520616540823,0,623773,51860201,21067,341,3,30,2440,0,0,0,ShuffleMapTask,Success
4,cluster-danilo-spark-slave-java8-11.novalocal,5,ANY,1520616530992,1520616540913,0,614632,151130388,21063,3159,6695,245,2442,0,0,0,ShuffleMapTask,Success
1,cluster-danilo-spark-slave-java8-11.novalocal,5,ANY,1520616530989,1520616540919,0,570557,126161262,21062,3184,6691,245,2442,0,0,0,ShuffleMapTask,Success
32,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520616540384,1520616540969,0,621534,46836711,21063,566,3,30,2440,0,0,0,ShuffleMapTask,Success
34,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520616540822,1520616541296,0,623194,37715238,21067,463,3,0,2440,0,0,0,ShuffleMapTask,Success
2,cluster-danilo-spark-slave-java8-5.novalocal,9,ANY,1520616530990,1520616541365,0,591941,116651086,21065,2627,7690,233,2440,0,0,0,ShuffleMapTask,Success
5,cluster-danilo-spark-slave-java8-5.novalocal,9,ANY,1520616530995,1520616541612,0,615764,90559289,21063,2895,7687,233,2440,0,0,0,ShuffleMapTask,Success
38,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520616541295,1520616541688,0,620958,30080466,21061,382,2,17,2440,0,0,0,ShuffleMapTask,Success
35,cluster-danilo-spark-slave-java8-11.novalocal,5,ANY,1520616540912,1520616541718,0,621300,54876943,21066,779,17,0,2442,0,0,0,ShuffleMapTask,Success
37,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520616540968,1520616541765,0,622728,49800799,21068,786,2,17,2440,0,0,0,ShuffleMapTask,Success
36,cluster-danilo-spark-slave-java8-11.novalocal,5,ANY,1520616540917,1520616541779,0,623637,54785588,21067,836,15,0,2442,0,0,0,ShuffleMapTask,Success
39,cluster-danilo-spark-slave-java8-5.novalocal,9,ANY,1520616541362,1520616541902,0,621869,67516649,21069,524,7,0,2440,0,0,0,ShuffleMapTask,Success
40,cluster-danilo-spark-slave-java8-5.novalocal,9,ANY,1520616541611,1520616542171,0,624151,64250270,21068,539,6,21,2440,0,0,0,ShuffleMapTask,Success
44,cluster-danilo-spark-slave-java8-11.novalocal,5,ANY,1520616541778,1520616542177,0,623158,35788996,21063,376,5,15,2442,0,0,0,ShuffleMapTask,Success
41,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520616541687,1520616542202,0,622984,57595031,21064,493,9,10,2440,0,0,0,ShuffleMapTask,Success
45,cluster-danilo-spark-slave-java8-5.novalocal,9,ANY,1520616541900,1520616542274,0,621999,35400723,21068,362,3,21,2440,0,0,0,ShuffleMapTask,Success
42,cluster-danilo-spark-slave-java8-11.novalocal,5,ANY,1520616541715,1520616542301,0,624036,46584881,21062,568,4,15,2442,0,0,0,ShuffleMapTask,Success
43,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520616541764,1520616542364,0,621258,44841712,21060,552,27,21,2440,0,0,0,ShuffleMapTask,Success
46,cluster-danilo-spark-slave-java8-5.novalocal,9,ANY,1520616542166,1520616542451,0,620712,27339997,21065,257,3,0,2440,0,0,0,ShuffleMapTask,Success
50,cluster-danilo-spark-slave-java8-11.novalocal,5,ANY,1520616542297,1520616542618,0,622455,35383645,21064,303,4,22,2442,0,0,0,ShuffleMapTask,Success
48,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520616542201,1520616542710,0,621027,50013167,21066,491,4,11,2440,0,0,0,ShuffleMapTask,Success
47,cluster-danilo-spark-slave-java8-11.novalocal,5,ANY,1520616542176,1520616542764,0,624028,22061226,21066,567,7,22,2442,0,0,0,ShuffleMapTask,Success
52,cluster-danilo-spark-slave-java8-5.novalocal,9,ANY,1520616542447,1520616542880,0,620626,28065659,21066,286,18,30,2440,0,0,0,ShuffleMapTask,Success
54,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520616542707,1520616543049,0,621195,38273106,21068,330,3,0,2440,0,0,0,ShuffleMapTask,Success
56,cluster-danilo-spark-slave-java8-5.novalocal,9,ANY,1520616542767,1520616543082,0,624977,23383574,21066,196,7,0,2440,0,0,0,ShuffleMapTask,Success
53,cluster-danilo-spark-slave-java8-11.novalocal,5,ANY,1520616542617,1520616543106,0,622893,20534676,21063,469,5,26,2442,0,0,0,ShuffleMapTask,Success
58,cluster-danilo-spark-slave-java8-5.novalocal,9,ANY,1520616543081,1520616543318,0,621868,25772385,21067,217,6,22,2440,0,0,0,ShuffleMapTask,Success
55,cluster-danilo-spark-slave-java8-11.novalocal,5,ANY,1520616542762,1520616543323,0,621329,27548545,21065,442,2,59,2442,0,0,0,ShuffleMapTask,Success
57,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520616543048,1520616543391,0,621115,35196308,21065,326,3,14,2440,0,0,0,ShuffleMapTask,Success
59,cluster-danilo-spark-slave-java8-11.novalocal,5,ANY,1520616543102,1520616543530,0,620034,27505581,21063,412,4,33,2442,0,0,0,ShuffleMapTask,Success
17,cluster-danilo-spark-slave-java8-2.novalocal,0,ANY,1520616531945,1520616543640,0,618999,129767825,21062,3387,8067,195,2440,0,0,0,ShuffleMapTask,Success
49,cluster-danilo-spark-slave-java8-5.novalocal,9,ANY,1520616542273,1520616543642,0,622958,22221846,21065,1343,13,52,2440,0,0,0,ShuffleMapTask,Success
16,cluster-danilo-spark-slave-java8-2.novalocal,0,ANY,1520616531943,1520616543644,0,620466,101618909,21068,3383,8070,195,2440,0,0,0,ShuffleMapTask,Success
6,cluster-danilo-spark-slave-java8-10.novalocal,4,ANY,1520616531431,1520616543714,0,616267,142723365,21061,3202,8888,186,2442,0,0,0,ShuffleMapTask,Success
51,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520616542363,1520616543725,0,621367,47365385,21065,1349,2,25,2440,0,0,0,ShuffleMapTask,Success
18,cluster-danilo-spark-slave-java8-9.novalocal,10,ANY,1520616531948,1520616543737,0,621358,123693186,21066,1852,9702,174,2441,0,0,0,ShuffleMapTask,Success
19,cluster-danilo-spark-slave-java8-9.novalocal,10,ANY,1520616531949,1520616543739,0,617989,156878924,21065,1824,9691,174,2441,0,0,0,ShuffleMapTask,Success
7,cluster-danilo-spark-slave-java8-10.novalocal,4,ANY,1520616531446,1520616543764,0,618979,182329340,21064,3293,8865,186,2442,0,0,0,ShuffleMapTask,Success
61,cluster-danilo-spark-slave-java8-11.novalocal,5,ANY,1520616543322,1520616543783,0,622656,34855461,21068,444,6,10,2442,0,0,0,ShuffleMapTask,Success
63,cluster-danilo-spark-slave-java8-11.novalocal,5,ANY,1520616543529,1520616543792,0,624466,27067646,21066,254,2,10,2442,0,0,0,ShuffleMapTask,Success
62,cluster-danilo-spark-slave-java8-0.novalocal,8,ANY,1520616543389,1520616543802,0,619737,49022545,21066,398,3,11,2440,0,0,0,ShuffleMapTask,Success
60,cluster-danilo-spark-slave-java8-5.novalocal,9,ANY,1520616543314,1520616543977,0,623208,43943352,21068,646,5,30,2440,0,0,0,ShuffleMapTask,Success
73,cluster-danilo-spark-slave-java8-11.novalocal,5,ANY,1520616543791,1520616544005,0,621942,29784839,21065,204,2,5,2442,0,0,0,ShuffleMapTask,Success
