Task ID,Host,Executor ID,Locality,Launch Time,Finish Time,Getting Result Time,Shuffle Bytes Written,Shuffle Write Time,Shuffle Records Written,Executor Run Time,Executor Deserialize Time,JVM GC Time,Result Size,Memory Bytes Spilled,Disk Bytes Spilled,Stage ID,Task Type,Reason
15,bsintwn22.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S8,ANY,1511429420943,1511429434380,0,482404,661280315,21285,3690,9513,116,2358,0,0,0,ShuffleMapTask,Success
14,bsintwn22.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S8,ANY,1511429420943,1511429434390,0,481188,600944499,21278,3694,9511,116,2358,0,0,0,ShuffleMapTask,Success
10,bsintwn4.localdomain,089fec9f-fa5d-4aa5-9358-ed1d72166600-S1,ANY,1511429420846,1511429434761,0,480550,610118621,21279,2547,11256,152,2356,0,0,0,ShuffleMapTask,Success
9,bsintwn4.localdomain,089fec9f-fa5d-4aa5-9358-ed1d72166600-S1,ANY,1511429420845,1511429434879,0,480335,485344167,21281,2681,11261,152,2356,0,0,0,ShuffleMapTask,Success
39,bsintwn22.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S8,ANY,1511429434385,1511429435287,0,483491,314821188,21279,814,8,0,2358,0,0,0,ShuffleMapTask,Success
23,bsintwn21.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S6,ANY,1511429421001,1511429435391,0,481008,438027715,21281,2810,11367,151,2358,0,0,0,ShuffleMapTask,Success
24,bsintwn21.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S6,ANY,1511429421002,1511429435464,0,480378,530041210,21281,2836,11367,151,2358,0,0,0,ShuffleMapTask,Success
40,bsintwn4.localdomain,089fec9f-fa5d-4aa5-9358-ed1d72166600-S1,ANY,1511429434753,1511429435588,0,481778,278984507,21283,801,5,0,2356,0,0,0,ShuffleMapTask,Success
4,bsintwn20.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S19,ANY,1511429420699,1511429435602,0,477915,353828425,21281,2534,12153,109,2359,0,0,0,ShuffleMapTask,Success
41,bsintwn4.localdomain,089fec9f-fa5d-4aa5-9358-ed1d72166600-S1,ANY,1511429434868,1511429435666,0,482456,322024282,21279,770,8,0,2356,0,0,0,ShuffleMapTask,Success
38,bsintwn22.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S8,ANY,1511429434319,1511429435770,0,483492,368519638,21281,985,8,0,2358,0,0,0,ShuffleMapTask,Success
2,bsintwn13.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S13,ANY,1511429420358,1511429435900,0,469171,511679363,21281,2657,12807,130,2359,0,0,0,ShuffleMapTask,Success
0,bsintwn13.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S13,ANY,1511429420332,1511429435917,0,458283,572940468,21275,2696,12807,130,2359,0,0,0,ShuffleMapTask,Success
42,bsintwn22.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S8,ANY,1511429435280,1511429435938,0,482370,163169034,21282,587,3,0,2358,0,0,0,ShuffleMapTask,Success
44,bsintwn21.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S6,ANY,1511429435458,1511429436110,0,481326,248957294,21282,583,26,0,2358,0,0,0,ShuffleMapTask,Success
43,bsintwn21.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S6,ANY,1511429435384,1511429436235,0,483868,282457055,21278,815,4,0,2358,0,0,0,ShuffleMapTask,Success
45,bsintwn4.localdomain,089fec9f-fa5d-4aa5-9358-ed1d72166600-S1,ANY,1511429435580,1511429436271,0,483284,225218704,21280,654,4,0,2356,0,0,0,ShuffleMapTask,Success
35,bsintwn12.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S14,ANY,1511429421076,1511429436318,0,482009,518899182,21280,5485,9630,147,2359,0,0,0,ShuffleMapTask,Success
46,bsintwn20.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S19,ANY,1511429435596,1511429436387,0,482468,267064531,21282,693,11,0,2359,0,0,0,ShuffleMapTask,Success
36,bsintwn12.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S14,ANY,1511429421077,1511429436396,0,481683,595008938,21279,5579,9630,147,2359,0,0,0,ShuffleMapTask,Success
