Task ID,Host,Executor ID,Locality,Launch Time,Finish Time,Getting Result Time,Shuffle Bytes Written,Shuffle Write Time,Shuffle Records Written,Executor Run Time,Executor Deserialize Time,JVM GC Time,Result Size,Memory Bytes Spilled,Disk Bytes Spilled,Stage ID,Task Type,Reason
0,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621642683,1520621649386,0,544204,103593325,21066,2264,4280,157,2440,0,0,0,ShuffleMapTask,Success
1,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621642722,1520621649431,0,570557,89165226,21062,2338,4275,157,2440,0,0,0,ShuffleMapTask,Success
4,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621649361,1520621649872,0,614632,68226514,21063,485,5,0,2440,0,0,0,ShuffleMapTask,Success
5,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621649427,1520621649875,0,615764,47727470,21063,425,6,0,2440,0,0,0,ShuffleMapTask,Success
7,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621649868,1520621650140,0,618979,35549159,21064,255,4,15,2440,0,0,0,ShuffleMapTask,Success
6,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621649861,1520621650224,0,616267,31904602,21061,337,14,15,2440,0,0,0,ShuffleMapTask,Success
3,cluster-danilo-spark-slave-java8-1.novalocal,0,ANY,1520621643100,1520621650350,0,605708,113991004,21065,2329,4760,157,2440,0,0,0,ShuffleMapTask,Success
2,cluster-danilo-spark-slave-java8-1.novalocal,0,ANY,1520621643094,1520621650436,0,591941,91666306,21065,2421,4778,157,2440,0,0,0,ShuffleMapTask,Success
8,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621650136,1520621650540,0,618964,42449814,21068,388,7,18,2440,0,0,0,ShuffleMapTask,Success
9,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621650222,1520621650812,0,618905,39694014,21066,563,8,18,2440,0,0,0,ShuffleMapTask,Success
12,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621650539,1520621650838,0,621979,41347786,21065,276,9,15,2440,0,0,0,ShuffleMapTask,Success
10,cluster-danilo-spark-slave-java8-1.novalocal,0,ANY,1520621650347,1520621650934,0,618466,38480109,21066,570,4,0,2440,0,0,0,ShuffleMapTask,Success
11,cluster-danilo-spark-slave-java8-1.novalocal,0,ANY,1520621650435,1520621651078,0,622080,60296390,21064,626,5,9,2440,0,0,0,ShuffleMapTask,Success
14,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621650836,1520621651160,0,617892,37168340,21065,310,2,0,2440,0,0,0,ShuffleMapTask,Success
13,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621650809,1520621651161,0,621759,46259576,21067,322,2,0,2440,0,0,0,ShuffleMapTask,Success
17,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621651156,1520621651362,0,618999,44532117,21062,183,10,18,2440,0,0,0,ShuffleMapTask,Success
15,cluster-danilo-spark-slave-java8-1.novalocal,0,ANY,1520621650932,1520621651382,0,620119,42401328,21063,422,3,9,2440,0,0,0,ShuffleMapTask,Success
18,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621651159,1520621651439,0,621358,22107598,21066,265,3,18,2440,0,0,0,ShuffleMapTask,Success
16,cluster-danilo-spark-slave-java8-1.novalocal,0,ANY,1520621651076,1520621651453,0,620466,32530391,21068,362,7,0,2440,0,0,0,ShuffleMapTask,Success
20,cluster-danilo-spark-slave-java8-1.novalocal,0,ANY,1520621651381,1520621651694,0,620009,21704562,21070,302,3,11,2440,0,0,0,ShuffleMapTask,Success
19,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621651359,1520621651704,0,617989,28821904,21065,328,2,24,2440,0,0,0,ShuffleMapTask,Success
21,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621651436,1520621651747,0,618744,26847931,21064,264,9,0,2440,0,0,0,ShuffleMapTask,Success
22,cluster-danilo-spark-slave-java8-1.novalocal,0,ANY,1520621651451,1520621651791,0,619619,21008935,21068,330,3,11,2440,0,0,0,ShuffleMapTask,Success
24,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621651703,1520621651930,0,620151,27163086,21062,217,2,8,2440,0,0,0,ShuffleMapTask,Success
25,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621651745,1520621651943,0,620660,34124755,21068,189,2,8,2440,0,0,0,ShuffleMapTask,Success
23,cluster-danilo-spark-slave-java8-1.novalocal,0,ANY,1520621651692,1520621652068,0,619055,40739336,21069,356,9,16,2440,0,0,0,ShuffleMapTask,Success
26,cluster-danilo-spark-slave-java8-1.novalocal,0,ANY,1520621651790,1520621652086,0,620918,35891457,21068,282,6,16,2440,0,0,0,ShuffleMapTask,Success
27,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621651929,1520621652150,0,619775,35136604,21069,206,2,6,2440,0,0,0,ShuffleMapTask,Success
28,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621651942,1520621652165,0,621738,21862626,21066,209,2,6,2440,0,0,0,ShuffleMapTask,Success
31,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621652149,1520621652329,0,621473,24099144,21068,163,4,6,2440,0,0,0,ShuffleMapTask,Success
29,cluster-danilo-spark-slave-java8-1.novalocal,0,ANY,1520621652066,1520621652366,0,622776,35067887,21067,287,3,15,2440,0,0,0,ShuffleMapTask,Success
32,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621652164,1520621652381,0,621534,25219445,21063,207,2,6,2440,0,0,0,ShuffleMapTask,Success
30,cluster-danilo-spark-slave-java8-1.novalocal,0,ANY,1520621652084,1520621652407,0,623448,22385766,21066,313,2,15,2440,0,0,0,ShuffleMapTask,Success
33,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621652327,1520621652513,0,623773,24985517,21067,175,2,4,2440,0,0,0,ShuffleMapTask,Success
35,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621652380,1520621652574,0,621300,34865233,21066,186,2,4,2440,0,0,0,ShuffleMapTask,Success
34,cluster-danilo-spark-slave-java8-1.novalocal,0,ANY,1520621652364,1520621652719,0,623194,45566705,21067,345,4,17,2440,0,0,0,ShuffleMapTask,Success
37,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621652511,1520621652735,0,622728,24718106,21068,214,1,6,2440,0,0,0,ShuffleMapTask,Success
36,cluster-danilo-spark-slave-java8-1.novalocal,0,ANY,1520621652405,1520621652753,0,623637,38868732,21067,333,4,17,2440,0,0,0,ShuffleMapTask,Success
38,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621652573,1520621652770,0,620958,41087540,21061,186,2,6,2440,0,0,0,ShuffleMapTask,Success
40,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621652734,1520621652929,0,624151,29634126,21068,183,6,6,2440,0,0,0,ShuffleMapTask,Success
42,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621652769,1520621652940,0,624036,20115055,21062,163,2,6,2440,0,0,0,ShuffleMapTask,Success
39,cluster-danilo-spark-slave-java8-1.novalocal,0,ANY,1520621652718,1520621652954,0,621869,21572366,21069,227,2,22,2440,0,0,0,ShuffleMapTask,Success
41,cluster-danilo-spark-slave-java8-1.novalocal,0,ANY,1520621652751,1520621653037,0,622984,20640895,21064,274,4,22,2440,0,0,0,ShuffleMapTask,Success
43,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621652929,1520621653118,0,621258,21601576,21060,178,5,10,2440,0,0,0,ShuffleMapTask,Success
44,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621652939,1520621653143,0,623158,28972896,21063,193,2,10,2440,0,0,0,ShuffleMapTask,Success
45,cluster-danilo-spark-slave-java8-1.novalocal,0,ANY,1520621652952,1520621653225,0,621999,28554272,21068,255,7,7,2440,0,0,0,ShuffleMapTask,Success
46,cluster-danilo-spark-slave-java8-1.novalocal,0,ANY,1520621653036,1520621653287,0,620712,28546391,21065,225,3,7,2440,0,0,0,ShuffleMapTask,Success
48,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621653142,1520621653340,0,621027,20247318,21066,187,3,6,2440,0,0,0,ShuffleMapTask,Success
47,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621653118,1520621653376,0,624028,24202616,21066,247,2,6,2440,0,0,0,ShuffleMapTask,Success
49,cluster-danilo-spark-slave-java8-1.novalocal,0,ANY,1520621653222,1520621653464,0,622958,24075967,21065,227,2,6,2440,0,0,0,ShuffleMapTask,Success
50,cluster-danilo-spark-slave-java8-1.novalocal,0,ANY,1520621653285,1520621653478,0,622455,27039906,21064,178,2,6,2440,0,0,0,ShuffleMapTask,Success
51,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621653339,1520621653560,0,621367,24055609,21065,205,3,8,2440,0,0,0,ShuffleMapTask,Success
52,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621653374,1520621653572,0,620626,25968321,21066,182,6,8,2440,0,0,0,ShuffleMapTask,Success
53,cluster-danilo-spark-slave-java8-1.novalocal,0,ANY,1520621653461,1520621653682,0,622893,28503426,21063,201,10,8,2440,0,0,0,ShuffleMapTask,Success
54,cluster-danilo-spark-slave-java8-1.novalocal,0,ANY,1520621653477,1520621653721,0,621195,32112327,21068,233,1,8,2440,0,0,0,ShuffleMapTask,Success
56,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621653570,1520621653774,0,624977,24650775,21066,193,2,7,2440,0,0,0,ShuffleMapTask,Success
55,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621653559,1520621653820,0,621329,38242826,21065,252,2,7,2440,0,0,0,ShuffleMapTask,Success
57,cluster-danilo-spark-slave-java8-1.novalocal,0,ANY,1520621653681,1520621653895,0,621115,20151233,21065,203,4,7,2440,0,0,0,ShuffleMapTask,Success
58,cluster-danilo-spark-slave-java8-1.novalocal,0,ANY,1520621653718,1520621653921,0,621868,26456419,21067,193,3,7,2440,0,0,0,ShuffleMapTask,Success
59,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621653771,1520621653976,0,620034,21833371,21063,190,5,7,2440,0,0,0,ShuffleMapTask,Success
60,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621653819,1520621654032,0,623208,21096004,21068,195,11,7,2440,0,0,0,ShuffleMapTask,Success
61,cluster-danilo-spark-slave-java8-1.novalocal,0,ANY,1520621653893,1520621654110,0,622656,25473883,21068,200,5,7,2440,0,0,0,ShuffleMapTask,Success
62,cluster-danilo-spark-slave-java8-1.novalocal,0,ANY,1520621653920,1520621654115,0,619737,21329157,21066,176,11,7,2440,0,0,0,ShuffleMapTask,Success
63,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621653974,1520621654170,0,624466,22901303,21066,188,2,8,2440,0,0,0,ShuffleMapTask,Success
64,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621654030,1520621654235,0,624581,30978521,21066,190,4,8,2440,0,0,0,ShuffleMapTask,Success
65,cluster-danilo-spark-slave-java8-1.novalocal,0,ANY,1520621654108,1520621654311,0,620794,30424881,21070,193,2,9,2440,0,0,0,ShuffleMapTask,Success
66,cluster-danilo-spark-slave-java8-1.novalocal,0,ANY,1520621654113,1520621654314,0,623769,26142806,21063,185,6,9,2440,0,0,0,ShuffleMapTask,Success
67,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621654169,1520621654399,0,623056,25318230,21064,217,2,7,2440,0,0,0,ShuffleMapTask,Success
68,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621654233,1520621654426,0,621812,19756073,21063,185,2,7,2440,0,0,0,ShuffleMapTask,Success
70,cluster-danilo-spark-slave-java8-1.novalocal,0,ANY,1520621654313,1520621654515,0,621491,25501724,21067,187,2,8,2440,0,0,0,ShuffleMapTask,Success
69,cluster-danilo-spark-slave-java8-1.novalocal,0,ANY,1520621654309,1520621654520,0,623254,26773510,21061,199,2,8,2440,0,0,0,ShuffleMapTask,Success
71,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621654397,1520621654584,0,622244,19743104,21066,179,2,8,2440,0,0,0,ShuffleMapTask,Success
72,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520621654425,1520621654674,0,623091,36512991,21067,238,2,8,2440,0,0,0,ShuffleMapTask,Success
