Task ID,Host,Executor ID,Locality,Launch Time,Finish Time,Getting Result Time,Shuffle Bytes Written,Shuffle Write Time,Shuffle Records Written,Executor Run Time,Executor Deserialize Time,JVM GC Time,Result Size,Memory Bytes Spilled,Disk Bytes Spilled,Stage ID,Task Type,Reason
4,bsintwn9.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S17,ANY,1511444409357,1511444419093,0,477915,427969373,21281,2264,7301,97,2357,0,0,0,ShuffleMapTask,Success
0,bsintwn15.localdomain,d9c820f2-75f7-40d4-9186-a52d1ccf55e0-S0,ANY,1511444409258,1511444419286,0,458283,564150205,21275,2248,7692,139,2358,0,0,0,ShuffleMapTask,Success
1,bsintwn15.localdomain,d9c820f2-75f7-40d4-9186-a52d1ccf55e0-S0,ANY,1511444409279,1511444419289,0,465274,547365026,21279,2267,7688,139,2358,0,0,0,ShuffleMapTask,Success
5,bsintwn11.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S15,ANY,1511444409379,1511444419571,0,480944,569818421,21280,2257,7828,118,2359,0,0,0,ShuffleMapTask,Success
6,bsintwn11.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S15,ANY,1511444409380,1511444419572,0,480000,595275217,21282,2260,7824,118,2359,0,0,0,ShuffleMapTask,Success
24,bsintwn9.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S17,ANY,1511444419028,1511444419618,0,480378,285276381,21281,545,7,0,2357,0,0,0,ShuffleMapTask,Success
26,bsintwn15.localdomain,d9c820f2-75f7-40d4-9186-a52d1ccf55e0-S0,ANY,1511444419281,1511444419938,0,480778,295240148,21283,630,9,0,2358,0,0,0,ShuffleMapTask,Success
25,bsintwn15.localdomain,d9c820f2-75f7-40d4-9186-a52d1ccf55e0-S0,ANY,1511444419278,1511444420064,0,481338,263233947,21281,760,3,0,2358,0,0,0,ShuffleMapTask,Success
28,bsintwn11.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S15,ANY,1511444419564,1511444420110,0,482277,190340837,21276,506,6,0,2359,0,0,0,ShuffleMapTask,Success
29,bsintwn9.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S17,ANY,1511444419610,1511444420131,0,482465,214624165,21277,480,5,0,2357,0,0,0,ShuffleMapTask,Success
27,bsintwn11.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S15,ANY,1511444419561,1511444420163,0,483069,301259609,21281,562,4,0,2359,0,0,0,ShuffleMapTask,Success
10,bsintwn10.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S16,ANY,1511444409404,1511444420242,0,480550,555089920,21279,2288,8427,102,2359,0,0,0,ShuffleMapTask,Success
9,bsintwn10.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S16,ANY,1511444409403,1511444420253,0,480335,758997680,21281,2304,8436,102,2359,0,0,0,ShuffleMapTask,Success
7,bsintwn4.localdomain,089fec9f-fa5d-4aa5-9358-ed1d72166600-S1,ANY,1511444409398,1511444420352,0,482006,540656062,21279,2133,8726,170,2356,0,0,0,ShuffleMapTask,Success
8,bsintwn4.localdomain,089fec9f-fa5d-4aa5-9358-ed1d72166600-S1,ANY,1511444409399,1511444420540,0,481556,542106466,21281,2330,8723,170,2356,0,0,0,ShuffleMapTask,Success
33,bsintwn9.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S17,ANY,1511444420125,1511444420544,0,480805,171910227,21280,373,11,0,2357,0,0,0,ShuffleMapTask,Success
34,bsintwn11.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S15,ANY,1511444420157,1511444420631,0,483238,230279304,21285,440,4,0,2359,0,0,0,ShuffleMapTask,Success
30,bsintwn15.localdomain,d9c820f2-75f7-40d4-9186-a52d1ccf55e0-S0,ANY,1511444419933,1511444420663,0,482485,285669907,21280,711,3,0,2358,0,0,0,ShuffleMapTask,Success
31,bsintwn15.localdomain,d9c820f2-75f7-40d4-9186-a52d1ccf55e0-S0,ANY,1511444420053,1511444420712,0,482109,308810787,21276,635,3,0,2358,0,0,0,ShuffleMapTask,Success
32,bsintwn11.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S15,ANY,1511444420098,1511444420840,0,481506,285078635,21278,710,4,0,2359,0,0,0,ShuffleMapTask,Success
35,bsintwn10.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S16,ANY,1511444420236,1511444420898,0,482009,312965744,21280,605,24,0,2359,0,0,0,ShuffleMapTask,Success
39,bsintwn9.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S17,ANY,1511444420539,1511444420902,0,483491,138535765,21279,343,5,0,2357,0,0,0,ShuffleMapTask,Success
37,bsintwn4.localdomain,089fec9f-fa5d-4aa5-9358-ed1d72166600-S1,ANY,1511444420346,1511444420944,0,482952,224999647,21279,576,4,0,2356,0,0,0,ShuffleMapTask,Success
41,bsintwn15.localdomain,d9c820f2-75f7-40d4-9186-a52d1ccf55e0-S0,ANY,1511444420657,1511444421075,0,482456,107483574,21279,403,2,30,2358,0,0,0,ShuffleMapTask,Success
36,bsintwn10.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S16,ANY,1511444420249,1511444421166,0,481683,410292472,21279,864,19,0,2359,0,0,0,ShuffleMapTask,Success
45,bsintwn9.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S17,ANY,1511444420897,1511444421210,0,483284,113461494,21280,288,9,0,2357,0,0,0,ShuffleMapTask,Success
42,bsintwn15.localdomain,d9c820f2-75f7-40d4-9186-a52d1ccf55e0-S0,ANY,1511444420707,1511444421233,0,482370,261557954,21282,507,2,30,2358,0,0,0,ShuffleMapTask,Success
40,bsintwn11.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S15,ANY,1511444420626,1511444421302,0,481778,222424893,21283,647,3,28,2359,0,0,0,ShuffleMapTask,Success
38,bsintwn4.localdomain,089fec9f-fa5d-4aa5-9358-ed1d72166600-S1,ANY,1511444420534,1511444421362,0,483492,359261928,21281,797,7,0,2356,0,0,0,ShuffleMapTask,Success
43,bsintwn11.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S15,ANY,1511444420835,1511444421376,0,483868,242465587,21278,520,5,28,2359,0,0,0,ShuffleMapTask,Success
47,bsintwn15.localdomain,d9c820f2-75f7-40d4-9186-a52d1ccf55e0-S0,ANY,1511444421070,1511444421445,0,483031,159897346,21280,357,3,0,2358,0,0,0,ShuffleMapTask,Success
46,bsintwn4.localdomain,089fec9f-fa5d-4aa5-9358-ed1d72166600-S1,ANY,1511444420940,1511444421548,0,482468,320603115,21282,585,3,0,2356,0,0,0,ShuffleMapTask,Success
44,bsintwn10.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S16,ANY,1511444420893,1511444421643,0,481326,316158067,21282,721,4,0,2359,0,0,0,ShuffleMapTask,Success
51,bsintwn11.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S15,ANY,1511444421294,1511444421655,0,481928,122183223,21282,343,2,0,2359,0,0,0,ShuffleMapTask,Success
49,bsintwn9.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S17,ANY,1511444421205,1511444421659,0,482011,125515280,21281,430,9,38,2357,0,0,0,ShuffleMapTask,Success
54,bsintwn15.localdomain,d9c820f2-75f7-40d4-9186-a52d1ccf55e0-S0,ANY,1511444421441,1511444421722,0,481498,78644331,21280,268,2,0,2358,0,0,0,ShuffleMapTask,Success
50,bsintwn15.localdomain,d9c820f2-75f7-40d4-9186-a52d1ccf55e0-S0,ANY,1511444421228,1511444421755,0,482961,99864964,21280,512,3,0,2358,0,0,0,ShuffleMapTask,Success
48,bsintwn10.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S16,ANY,1511444421159,1511444421803,0,483466,326289806,21276,629,3,0,2359,0,0,0,ShuffleMapTask,Success
53,bsintwn11.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S15,ANY,1511444421371,1511444421969,0,481696,161700322,21277,582,2,0,2359,0,0,0,ShuffleMapTask,Success
57,bsintwn11.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S15,ANY,1511444421650,1511444421973,0,482045,151379721,21280,311,1,0,2359,0,0,0,ShuffleMapTask,Success
58,bsintwn9.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S17,ANY,1511444421653,1511444422039,0,481618,123825210,21282,370,3,0,2357,0,0,0,ShuffleMapTask,Success
60,bsintwn15.localdomain,d9c820f2-75f7-40d4-9186-a52d1ccf55e0-S0,ANY,1511444421750,1511444422071,0,483081,124840551,21283,309,0,0,2358,0,0,0,ShuffleMapTask,Success
59,bsintwn15.localdomain,d9c820f2-75f7-40d4-9186-a52d1ccf55e0-S0,ANY,1511444421718,1511444422088,0,483373,130592127,21281,360,2,0,2358,0,0,0,ShuffleMapTask,Success
62,bsintwn11.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S15,ANY,1511444421963,1511444422228,0,481933,104055944,21278,251,2,0,2359,0,0,0,ShuffleMapTask,Success
52,bsintwn4.localdomain,089fec9f-fa5d-4aa5-9358-ed1d72166600-S1,ANY,1511444421356,1511444422254,0,482631,246500837,21276,879,2,62,2356,0,0,0,ShuffleMapTask,Success
56,bsintwn10.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S16,ANY,1511444421638,1511444422298,0,483292,285291671,21277,640,4,39,2359,0,0,0,ShuffleMapTask,Success
55,bsintwn4.localdomain,089fec9f-fa5d-4aa5-9358-ed1d72166600-S1,ANY,1511444421542,1511444422299,0,482535,210379708,21279,741,3,62,2356,0,0,0,ShuffleMapTask,Success
61,bsintwn10.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S16,ANY,1511444421799,1511444422361,0,482437,223500180,21284,549,2,39,2359,0,0,0,ShuffleMapTask,Success
63,bsintwn11.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S15,ANY,1511444421967,1511444422373,0,481839,154831879,21283,394,2,0,2359,0,0,0,ShuffleMapTask,Success
65,bsintwn15.localdomain,d9c820f2-75f7-40d4-9186-a52d1ccf55e0-S0,ANY,1511444422067,1511444422388,0,482755,67334893,21278,303,2,25,2358,0,0,0,ShuffleMapTask,Success
64,bsintwn9.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S17,ANY,1511444422035,1511444422454,0,483324,129544674,21279,406,2,0,2357,0,0,0,ShuffleMapTask,Success
18,bsintwn13.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S13,ANY,1511444409525,1511444422527,0,481398,575908017,21281,2083,10827,132,2359,0,0,0,ShuffleMapTask,Success
66,bsintwn15.localdomain,d9c820f2-75f7-40d4-9186-a52d1ccf55e0-S0,ANY,1511444422085,1511444422594,0,481913,214128718,21281,492,3,25,2358,0,0,0,ShuffleMapTask,Success
67,bsintwn11.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S15,ANY,1511444422223,1511444422658,0,482933,144687664,21280,410,9,42,2359,0,0,0,ShuffleMapTask,Success
73,bsintwn15.localdomain,d9c820f2-75f7-40d4-9186-a52d1ccf55e0-S0,ANY,1511444422385,1511444422711,0,481881,80709945,21280,312,3,0,2358,0,0,0,ShuffleMapTask,Success
74,bsintwn9.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S17,ANY,1511444422451,1511444422829,0,482607,129109036,21282,363,1,0,2357,0,0,0,ShuffleMapTask,Success
19,bsintwn13.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S13,ANY,1511444409526,1511444422851,0,480828,644291969,21281,2429,10817,132,2359,0,0,0,ShuffleMapTask,Success
72,bsintwn11.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S15,ANY,1511444422370,1511444422864,0,482844,177084688,21280,482,2,42,2359,0,0,0,ShuffleMapTask,Success
76,bsintwn15.localdomain,d9c820f2-75f7-40d4-9186-a52d1ccf55e0-S0,ANY,1511444422590,1511444422887,0,481716,115689029,21285,285,2,0,2358,0,0,0,ShuffleMapTask,Success
69,bsintwn10.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S16,ANY,1511444422293,1511444422997,0,481635,133508624,21279,676,10,0,2359,0,0,0,ShuffleMapTask,Success
71,bsintwn10.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S16,ANY,1511444422357,1511444423060,0,482423,170917949,21282,688,2,0,2359,0,0,0,ShuffleMapTask,Success
68,bsintwn4.localdomain,089fec9f-fa5d-4aa5-9358-ed1d72166600-S1,ANY,1511444422251,1511444423091,0,484256,201270592,21281,823,3,0,2356,0,0,0,ShuffleMapTask,Success
77,bsintwn11.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S15,ANY,1511444422654,1511444423111,0,481625,200379265,21281,428,15,0,2359,0,0,0,ShuffleMapTask,Success
70,bsintwn4.localdomain,089fec9f-fa5d-4aa5-9358-ed1d72166600-S1,ANY,1511444422295,1511444423158,0,482742,240713514,21283,836,13,0,2356,0,0,0,ShuffleMapTask,Success
2,bsintwn21.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S6,ANY,1511444409318,1511444423214,0,469171,483959443,21281,1883,11904,145,2358,0,0,0,ShuffleMapTask,Success
75,bsintwn13.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S13,ANY,1511444422522,1511444423335,0,483445,299581063,21278,791,3,0,2359,0,0,0,ShuffleMapTask,Success
3,bsintwn21.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S6,ANY,1511444409320,1511444423339,0,476702,514353853,21280,2006,11896,145,2358,0,0,0,ShuffleMapTask,Success
81,bsintwn11.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S15,ANY,1511444422860,1511444423359,0,481862,155525384,21282,482,3,0,2359,0,0,0,ShuffleMapTask,Success
78,bsintwn15.localdomain,d9c820f2-75f7-40d4-9186-a52d1ccf55e0-S0,ANY,1511444422707,1511444423377,0,484736,175463672,21279,656,1,0,2358,0,0,0,ShuffleMapTask,Success
84,bsintwn10.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S16,ANY,1511444423056,1511444423384,0,481963,109168588,21283,313,3,0,2359,0,0,0,ShuffleMapTask,Success
86,bsintwn11.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S15,ANY,1511444423107,1511444423458,0,482445,158176131,21281,336,2,0,2359,0,0,0,ShuffleMapTask,Success
11,bsintwn20.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S19,ANY,1511444409407,1511444423499,0,481380,353322284,21279,1856,12138,134,2359,0,0,0,ShuffleMapTask,Success
79,bsintwn9.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S17,ANY,1511444422822,1511444423629,0,484098,121987581,21280,792,2,0,2357,0,0,0,ShuffleMapTask,Success
