Task ID,Host,Executor ID,Locality,Launch Time,Finish Time,Getting Result Time,Shuffle Bytes Written,Shuffle Write Time,Shuffle Records Written,Executor Run Time,Executor Deserialize Time,JVM GC Time,Result Size,Memory Bytes Spilled,Disk Bytes Spilled,Stage ID,Task Type,Reason
8,bsintwn1.localdomain,089fec9f-fa5d-4aa5-9358-ed1d72166600-S0,ANY,1511457285144,1511457291229,0,481556,357786063,21281,1754,4189,151,2356,0,0,0,ShuffleMapTask,Success
2,bsintwn16.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S11,ANY,1511457284813,1511457291862,0,469171,556674285,21281,1885,5038,131,2359,0,0,0,ShuffleMapTask,Success
12,bsintwn1.localdomain,089fec9f-fa5d-4aa5-9358-ed1d72166600-S0,ANY,1511457291188,1511457291905,0,480174,314681787,21278,678,14,0,2356,0,0,0,ShuffleMapTask,Success
7,bsintwn9.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S17,ANY,1511457284896,1511457291936,0,482006,397659151,21279,1886,5012,148,2357,0,0,0,ShuffleMapTask,Success
14,bsintwn1.localdomain,089fec9f-fa5d-4aa5-9358-ed1d72166600-S0,ANY,1511457291898,1511457292486,0,481188,230153824,21278,557,7,0,2356,0,0,0,ShuffleMapTask,Success
13,bsintwn16.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S11,ANY,1511457291853,1511457292563,0,480882,314542289,21281,679,8,0,2359,0,0,0,ShuffleMapTask,Success
15,bsintwn9.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S17,ANY,1511457291928,1511457292611,0,482404,314890681,21285,650,15,0,2357,0,0,0,ShuffleMapTask,Success
16,bsintwn1.localdomain,089fec9f-fa5d-4aa5-9358-ed1d72166600-S0,ANY,1511457292479,1511457293033,0,480585,227789794,21278,523,7,0,2356,0,0,0,ShuffleMapTask,Success
18,bsintwn9.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S17,ANY,1511457292605,1511457293143,0,481398,218124741,21281,499,7,0,2357,0,0,0,ShuffleMapTask,Success
17,bsintwn16.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S11,ANY,1511457292558,1511457293162,0,479840,228571037,21281,577,11,0,2359,0,0,0,ShuffleMapTask,Success
11,bsintwn18.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S9,ANY,1511457285336,1511457293431,0,481380,556981771,21279,2316,5625,139,2358,0,0,0,ShuffleMapTask,Success
10,bsintwn18.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S9,ANY,1511457285335,1511457293496,0,480550,663293251,21279,2414,5637,139,2358,0,0,0,ShuffleMapTask,Success
19,bsintwn1.localdomain,089fec9f-fa5d-4aa5-9358-ed1d72166600-S0,ANY,1511457293025,1511457293508,0,480828,225258495,21281,457,5,0,2356,0,0,0,ShuffleMapTask,Success
0,bsintwn12.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S14,ANY,1511457284782,1511457293554,0,458283,605681210,21275,1922,6718,139,2359,0,0,0,ShuffleMapTask,Success
21,bsintwn16.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S11,ANY,1511457293158,1511457293583,0,483498,188822493,21281,401,12,0,2359,0,0,0,ShuffleMapTask,Success
20,bsintwn9.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S17,ANY,1511457293132,1511457293653,0,480625,196066740,21279,484,12,0,2357,0,0,0,ShuffleMapTask,Success
1,bsintwn12.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S14,ANY,1511457284804,1511457293708,0,465274,700237580,21279,2101,6701,139,2359,0,0,0,ShuffleMapTask,Success
26,bsintwn16.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S11,ANY,1511457293578,1511457293847,0,480778,100083420,21283,252,3,0,2359,0,0,0,ShuffleMapTask,Success
24,bsintwn1.localdomain,089fec9f-fa5d-4aa5-9358-ed1d72166600-S0,ANY,1511457293503,1511457293948,0,480378,159616002,21281,423,6,0,2356,0,0,0,ShuffleMapTask,Success
27,bsintwn9.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S17,ANY,1511457293648,1511457294088,0,483069,153408455,21281,413,6,0,2357,0,0,0,ShuffleMapTask,Success
