Application class: name
run,applicationCompletionTime,applicationDeltaBeforeComputing,jobCompletionTime_J0,jobCompletionTime_J1,jobCompletionTime_J2,jobCompletionTime_J3,jobCompletionTime_J4,nTask_S0,maxTask_S0,avgTask_S0,SHmax_S0,SHavg_S0,Bmax_S0,Bavg_S0,nTask_S1,maxTask_S1,avgTask_S1,SHmax_S1,SHavg_S1,Bmax_S1,Bavg_S1,nTask_S10,maxTask_S10,avgTask_S10,SHmax_S10,SHavg_S10,Bmax_S10,Bavg_S10,nTask_S11,maxTask_S11,avgTask_S11,nTask_S12,maxTask_S12,avgTask_S12,SHmax_S12,SHavg_S12,Bmax_S12,Bavg_S12,nTask_S13,maxTask_S13,avgTask_S13,SHmax_S13,SHavg_S13,Bmax_S13,Bavg_S13,nTask_S14,maxTask_S14,avgTask_S14,SHmax_S14,SHavg_S14,Bmax_S14,Bavg_S14,nTask_S15,maxTask_S15,avgTask_S15,nTask_S16,maxTask_S16,avgTask_S16,SHmax_S16,SHavg_S16,Bmax_S16,Bavg_S16,nTask_S17,maxTask_S17,avgTask_S17,SHmax_S17,SHavg_S17,Bmax_S17,Bavg_S17,nTask_S18,maxTask_S18,avgTask_S18,SHmax_S18,SHavg_S18,Bmax_S18,Bavg_S18,nTask_S19,maxTask_S19,avgTask_S19,nTask_S2,maxTask_S2,avgTask_S2,SHmax_S2,SHavg_S2,Bmax_S2,Bavg_S2,nTask_S3,maxTask_S3,avgTask_S3,nTask_S4,maxTask_S4,avgTask_S4,SHmax_S4,SHavg_S4,Bmax_S4,Bavg_S4,nTask_S5,maxTask_S5,avgTask_S5,SHmax_S5,SHavg_S5,Bmax_S5,Bavg_S5,nTask_S6,maxTask_S6,avgTask_S6,SHmax_S6,SHavg_S6,Bmax_S6,Bavg_S6,nTask_S7,maxTask_S7,avgTask_S7,nTask_S8,maxTask_S8,avgTask_S8,SHmax_S8,SHavg_S8,Bmax_S8,Bavg_S8,nTask_S9,maxTask_S9,avgTask_S9,SHmax_S9,SHavg_S9,Bmax_S9,Bavg_S9,users,dataSize,nContainers
138c99c5-923b-4ab5-aee7-ca31dbcd391a-0098,1114060,5558,173641,102803,269681,291848,267506,120,2641,596.6,617538341,199597182.20833334,485033,481413.26666666666,120,393,166.575,255616681,126806950.4,94038,91267.39166666666,240,1389,480.55833333333334,262911287,96166805.3125,3139971,853255.6291666667,120,144571,20925.291666666668,120,1258,560.1666666666666,215866627,103024376.26666667,1049801,1010634.6833333333,120,234,120.18333333333334,200971753,93118364.575,94038,91267.39166666666,240,1125,392.45,184380077,82313134.59166667,2904389,787748.3958333334,120,108261,19177.308333333334,120,1266,570.625,242749035,112788696.95,1046151,1007689.075,120,340,150.28333333333333,181243278,98211476.63333334,94038,91267.39166666666,240,1817,432.9166666666667,349947647,92185858.0,3133028,785040.0458333333,120,104634,19385.1,240,2318,390.6041666666667,397222797,117241394.94583334,1982763,412711.35833333334,120,52218,10226.691666666668,120,1032,311.6666666666667,273362772,130066015.84166667,209449,205699.56666666668,120,389,170.19166666666666,251176789,116451219.4,94038,91267.39166666666,240,858,281.59583333333336,308305539,116451164.69583334,1038347,209713.60833333334,120,57821,4525.358333333334,120,1754,707.3833333333333,286628909,125335111.44166666,1144256,1102548.5583333333,120,296,129.225,227463020,99223188.06666666,94038,91267.39166666666,1,5,12
138c99c5-923b-4ab5-aee7-ca31dbcd391a-0101,1134352,6056,171609,105018,308624,271550,269142,120,2620,636.0666666666667,696057071,205671266.73333332,485033,481413.26666666666,120,414,186.31666666666666,296001426,139848442.65,94038,91267.39166666666,240,1412,469.1166666666667,294220357,95859896.71666667,3138717,853231.5916666667,120,141704,21071.983333333334,120,1803,626.8083333333333,244010608,109010838.95,1049801,1010634.6833333333,120,1258,153.48333333333332,217114376,102763569.64166667,94038,91267.39166666666,240,1535,442.5,200374527,88886376.00416666,2904991,787772.6083333333,120,129261,19534.241666666665,120,1239,611.8166666666667,218705908,111411758.99166666,1046151,1007689.075,120,250,124.81666666666666,198923574,95693633.24166666,94038,91267.39166666666,240,1415,444.9916666666667,336384462,91582436.33333333,3134053,784971.3375,120,119855,19395.441666666666,240,2063,444.4458333333333,348674948,121353224.87083334,1981346,412651.89166666666,120,57911,10609.966666666667,120,521,265.35833333333335,233457782,128187545.43333334,209449,205699.56666666668,120,284,148.18333333333334,243573425,115354258.73333333,94038,91267.39166666666,240,648,242.54583333333332,253380231,100263030.29583333,1038842,209702.61666666667,120,53810,4172.0,120,1400,693.8333333333334,252821207,119555601.93333334,1144256,1102548.5583333333,120,260,132.29166666666666,233584921,103169561.425,94038,91267.39166666666,1,5,12
138c99c5-923b-4ab5-aee7-ca31dbcd391a-0099,1232494,6162,184272,119238,347039,291573,281499,120,2488,590.8916666666667,724218750,206543608.93333334,485033,481413.26666666666,120,469,181.85833333333332,302092590,137962126.31666666,94038,91267.39166666666,240,1588,461.59166666666664,240081099,96013808.4,3141198,853106.2708333334,120,139766,22891.875,120,1011,524.8,175678713,107346838.14166667,1049801,1010634.6833333333,120,204,118.25,175173889,91270318.975,94038,91267.39166666666,240,1355,441.62916666666666,285993564,98571724.19166666,2904397,787704.5083333333,120,143180,20755.308333333334,120,1002,487.9916666666667,209540039,104406355.275,1046151,1007689.075,120,249,122.16666666666667,211737056,95359204.78333333,94038,91267.39166666666,240,1493,447.50416666666666,380473491,97110650.4125,3130980,784826.1083333333,120,109273,20143.6,240,2520,446.7916666666667,320383667,121675540.0875,1983422,412794.73333333334,120,65861,10980.058333333332,120,887,304.6166666666667,240570884,125001239.76666667,209449,205699.56666666668,120,281,145.15,231502274,114997394.425,94038,91267.39166666666,240,678,221.45,296063796,97740303.04583333,1038435,209725.04166666666,120,57988,4610.141666666666,120,2490,818.1833333333333,222295989,127428947.15,1144256,1102548.5583333333,120,317,135.15,228492584,105766322.53333333,94038,91267.39166666666,1,5,12
138c99c5-923b-4ab5-aee7-ca31dbcd391a-0100,1046584,5535,174737,97472,262639,237824,265068,120,2930,587.2583333333333,1147543791,219329552.05833334,485033,481413.26666666666,120,445,176.70833333333334,344263637,134535068.975,94038,91267.39166666666,240,2130,467.74583333333334,339206415,94927194.87916666,3140217,853215.8916666667,120,119974,20407.516666666666,120,7324,1151.925,211035305,108486092.41666667,1049801,1010634.6833333333,120,225,119.03333333333333,183848942,91505417.14166667,94038,91267.39166666666,240,1469,430.275,480481632,89367370.68333334,2905230,787730.9041666667,120,118020,18864.416666666668,120,1247,568.0416666666666,204881536,101637607.7,1046151,1007689.075,120,324,163.2,196982670,103234765.33333333,94038,91267.39166666666,240,1373,421.89166666666665,294208428,89912033.2,3130905,784868.9916666667,120,109075,18253.1,240,1366,381.75416666666666,376458640,114507833.5625,1983012,412773.07916666666,120,58104,10104.5,120,741,286.10833333333335,240918894,122146758.1,209449,205699.56666666668,120,1274,268.55833333333334,277291484,120212036.65833333,94038,91267.39166666666,240,939,272.6166666666667,378276461,111932455.425,1038214,209708.42083333334,120,51283,4256.866666666667,120,1343,643.4916666666667,226738700,115421950.70833333,1144256,1102548.5583333333,120,319,136.53333333333333,231582881,102531157.01666667,94038,91267.39166666666,1,5,12
