Task ID,Host,Executor ID,Locality,Launch Time,Finish Time,Getting Result Time,Shuffle Bytes Written,Shuffle Write Time,Shuffle Records Written,Executor Run Time,Executor Deserialize Time,JVM GC Time,Result Size,Memory Bytes Spilled,Disk Bytes Spilled,Stage ID,Task Type,Reason
5,bsintwn22.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S8,ANY,1511447771291,1511447780888,0,480944,617816270,21280,2366,7054,128,2358,0,0,0,ShuffleMapTask,Success
6,bsintwn22.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S8,ANY,1511447771292,1511447780891,0,480000,573023575,21282,2459,7041,128,2358,0,0,0,ShuffleMapTask,Success
9,bsintwn3.localdomain,d9c820f2-75f7-40d4-9186-a52d1ccf55e0-S4,ANY,1511447771373,1511447781071,0,480335,403103163,21281,1756,7779,132,2356,0,0,0,ShuffleMapTask,Success
14,bsintwn5.localdomain,d9c820f2-75f7-40d4-9186-a52d1ccf55e0-S3,ANY,1511447771396,1511447781214,0,481188,458207882,21278,2012,7718,122,2356,0,0,0,ShuffleMapTask,Success
11,bsintwn18.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S9,ANY,1511447771389,1511447781241,0,481380,666916284,21279,2234,7483,144,2358,0,0,0,ShuffleMapTask,Success
26,bsintwn3.localdomain,d9c820f2-75f7-40d4-9186-a52d1ccf55e0-S4,ANY,1511447781009,1511447781521,0,480778,198252771,21283,486,6,0,2356,0,0,0,ShuffleMapTask,Success
13,bsintwn14.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S12,ANY,1511447771393,1511447781573,0,480882,688594583,21281,2337,7722,129,2359,0,0,0,ShuffleMapTask,Success
10,bsintwn18.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S9,ANY,1511447771388,1511447781574,0,480550,660850677,21279,2581,7482,144,2358,0,0,0,ShuffleMapTask,Success
12,bsintwn14.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S12,ANY,1511447771392,1511447781608,0,480174,586079320,21278,2385,7742,129,2359,0,0,0,ShuffleMapTask,Success
24,bsintwn22.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S8,ANY,1511447780820,1511447781636,0,480378,350936789,21281,765,5,0,2358,0,0,0,ShuffleMapTask,Success
25,bsintwn22.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S8,ANY,1511447780879,1511447781785,0,481338,335274632,21281,853,6,0,2358,0,0,0,ShuffleMapTask,Success
29,bsintwn3.localdomain,d9c820f2-75f7-40d4-9186-a52d1ccf55e0-S4,ANY,1511447781513,1511447782000,0,482465,209097719,21277,420,4,0,2356,0,0,0,ShuffleMapTask,Success
27,bsintwn5.localdomain,d9c820f2-75f7-40d4-9186-a52d1ccf55e0-S3,ANY,1511447781205,1511447782010,0,483069,384044361,21281,774,9,0,2356,0,0,0,ShuffleMapTask,Success
28,bsintwn18.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S9,ANY,1511447781234,1511447782069,0,482277,330837650,21276,811,3,0,2358,0,0,0,ShuffleMapTask,Success
1,bsintwn11.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S15,ANY,1511447770703,1511447782101,0,465274,649667721,21279,2353,8930,114,2359,0,0,0,ShuffleMapTask,Success
0,bsintwn11.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S15,ANY,1511447770683,1511447782144,0,458283,602120964,21275,2383,8938,114,2359,0,0,0,ShuffleMapTask,Success
33,bsintwn22.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S8,ANY,1511447781630,1511447782184,0,480805,259603504,21280,524,3,0,2358,0,0,0,ShuffleMapTask,Success
35,bsintwn3.localdomain,d9c820f2-75f7-40d4-9186-a52d1ccf55e0-S4,ANY,1511447781953,1511447782319,0,482009,168756297,21280,337,12,0,2356,0,0,0,ShuffleMapTask,Success
31,bsintwn14.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S12,ANY,1511447781568,1511447782378,0,482109,277676968,21276,787,6,0,2359,0,0,0,ShuffleMapTask,Success
36,bsintwn5.localdomain,d9c820f2-75f7-40d4-9186-a52d1ccf55e0-S3,ANY,1511447782005,1511447782521,0,481683,248406482,21279,472,15,0,2356,0,0,0,ShuffleMapTask,Success
32,bsintwn14.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S12,ANY,1511447781602,1511447782522,0,481506,301355397,21278,900,5,0,2359,0,0,0,ShuffleMapTask,Success
30,bsintwn18.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S9,ANY,1511447781544,1511447782539,0,482485,348220547,21280,948,6,0,2358,0,0,0,ShuffleMapTask,Success
34,bsintwn22.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S8,ANY,1511447781779,1511447782603,0,483238,296836237,21285,787,4,45,2358,0,0,0,ShuffleMapTask,Success
41,bsintwn3.localdomain,d9c820f2-75f7-40d4-9186-a52d1ccf55e0-S4,ANY,1511447782313,1511447782636,0,482456,126391179,21279,298,8,0,2356,0,0,0,ShuffleMapTask,Success
37,bsintwn18.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S9,ANY,1511447782063,1511447782708,0,482952,247709989,21279,608,4,0,2358,0,0,0,ShuffleMapTask,Success
40,bsintwn22.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S8,ANY,1511447782179,1511447782721,0,481778,201384982,21283,506,7,45,2358,0,0,0,ShuffleMapTask,Success
38,bsintwn11.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S15,ANY,1511447782094,1511447782729,0,483492,261764259,21281,587,6,0,2359,0,0,0,ShuffleMapTask,Success
39,bsintwn11.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S15,ANY,1511447782118,1511447782825,0,483491,374751891,21279,677,3,0,2359,0,0,0,ShuffleMapTask,Success
44,bsintwn5.localdomain,d9c820f2-75f7-40d4-9186-a52d1ccf55e0-S3,ANY,1511447782515,1511447782840,0,481326,136163957,21282,300,5,0,2356,0,0,0,ShuffleMapTask,Success
