Task ID,Host,Executor ID,Locality,Launch Time,Finish Time,Getting Result Time,Shuffle Bytes Written,Shuffle Write Time,Shuffle Records Written,Executor Run Time,Executor Deserialize Time,JVM GC Time,Result Size,Memory Bytes Spilled,Disk Bytes Spilled,Stage ID,Task Type,Reason
4,cluster-danilo-spark-slave-java8-1.novalocal,2,ANY,1520877695207,1520877704279,0,614632,124480706,21063,1944,7013,177,2440,0,0,0,ShuffleMapTask,Success
7,cluster-danilo-spark-slave-java8-3.novalocal,0,ANY,1520877695409,1520877704303,0,618979,89660957,21064,2547,6197,184,2440,0,0,0,ShuffleMapTask,Success
6,cluster-danilo-spark-slave-java8-3.novalocal,0,ANY,1520877695405,1520877704432,0,616267,141773902,21061,2686,6202,184,2440,0,0,0,ShuffleMapTask,Success
0,cluster-danilo-spark-slave-java8-2.novalocal,3,ANY,1520877695069,1520877704660,0,544204,142935799,21066,1533,7958,110,2440,0,0,0,ShuffleMapTask,Success
5,cluster-danilo-spark-slave-java8-1.novalocal,2,ANY,1520877695208,1520877704681,0,615764,127947442,21063,2389,7015,195,2440,0,0,0,ShuffleMapTask,Success
2,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520877695161,1520877704760,0,591941,93997601,21065,1856,7623,182,2440,0,0,0,ShuffleMapTask,Success
3,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520877695163,1520877704796,0,605708,152793982,21065,1924,7611,182,2440,0,0,0,ShuffleMapTask,Success
9,cluster-danilo-spark-slave-java8-3.novalocal,0,ANY,1520877704300,1520877704815,0,618905,49734463,21066,503,5,0,2440,0,0,0,ShuffleMapTask,Success
8,cluster-danilo-spark-slave-java8-1.novalocal,2,ANY,1520877704255,1520877704843,0,618964,84530070,21068,566,4,18,2440,0,0,0,ShuffleMapTask,Success
1,cluster-danilo-spark-slave-java8-2.novalocal,3,ANY,1520877695082,1520877704910,0,570557,73848038,21062,1792,7958,128,2440,0,0,0,ShuffleMapTask,Success
10,cluster-danilo-spark-slave-java8-3.novalocal,0,ANY,1520877704423,1520877705070,0,618466,33766326,21066,621,19,22,2440,0,0,0,ShuffleMapTask,Success
12,cluster-danilo-spark-slave-java8-1.novalocal,2,ANY,1520877704680,1520877705205,0,621979,55989565,21065,501,15,17,2440,0,0,0,ShuffleMapTask,Success
15,cluster-danilo-spark-slave-java8-3.novalocal,0,ANY,1520877704813,1520877705215,0,620119,31467436,21063,384,8,22,2440,0,0,0,ShuffleMapTask,Success
16,cluster-danilo-spark-slave-java8-1.novalocal,2,ANY,1520877704841,1520877705312,0,620466,54617775,21068,457,4,17,2440,0,0,0,ShuffleMapTask,Success
11,cluster-danilo-spark-slave-java8-2.novalocal,3,ANY,1520877704656,1520877705324,0,622080,94389502,21064,651,5,18,2440,0,0,0,ShuffleMapTask,Success
13,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520877704758,1520877705331,0,621759,72414197,21067,553,7,0,2440,0,0,0,ShuffleMapTask,Success
17,cluster-danilo-spark-slave-java8-2.novalocal,3,ANY,1520877704908,1520877705346,0,618999,78295374,21062,416,4,0,2440,0,0,0,ShuffleMapTask,Success
18,cluster-danilo-spark-slave-java8-3.novalocal,0,ANY,1520877705069,1520877705538,0,621358,28217649,21066,458,2,22,2440,0,0,0,ShuffleMapTask,Success
14,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520877704795,1520877705542,0,617892,41628122,21065,714,22,0,2440,0,0,0,ShuffleMapTask,Success
20,cluster-danilo-spark-slave-java8-3.novalocal,0,ANY,1520877705214,1520877705603,0,620009,26506653,21070,379,2,22,2440,0,0,0,ShuffleMapTask,Success
19,cluster-danilo-spark-slave-java8-1.novalocal,2,ANY,1520877705204,1520877705650,0,617989,44142856,21065,435,3,22,2440,0,0,0,ShuffleMapTask,Success
21,cluster-danilo-spark-slave-java8-1.novalocal,2,ANY,1520877705311,1520877705673,0,618744,50260036,21064,344,6,22,2440,0,0,0,ShuffleMapTask,Success
24,cluster-danilo-spark-slave-java8-2.novalocal,3,ANY,1520877705345,1520877705734,0,620151,56332825,21062,373,3,13,2440,0,0,0,ShuffleMapTask,Success
22,cluster-danilo-spark-slave-java8-2.novalocal,3,ANY,1520877705323,1520877705741,0,619619,61642798,21068,391,10,13,2440,0,0,0,ShuffleMapTask,Success
23,cluster-danilo-spark-slave-java8-0.novalocal,1,ANY,1520877705327,1520877705792,0,619055,69332705,21069,451,4,14,2440,0,0,0,ShuffleMapTask,Success
28,cluster-danilo-spark-slave-java8-1.novalocal,2,ANY,1520877705648,1520877705907,0,621738,32371496,21066,247,3,0,2440,0,0,0,ShuffleMapTask,Success
25,cluster-danilo-spark-slave-java8-3.novalocal,0,ANY,1520877705536,1520877705910,0,620660,18358115,21068,360,4,20,2440,0,0,0,ShuffleMapTask,Success
