Task ID,Host,Executor ID,Locality,Launch Time,Finish Time,Getting Result Time,Shuffle Bytes Written,Shuffle Write Time,Shuffle Records Written,Executor Run Time,Executor Deserialize Time,JVM GC Time,Result Size,Memory Bytes Spilled,Disk Bytes Spilled,Stage ID,Task Type,Reason
28,bsintwn19.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S20,ANY,1511436995744,1511437008296,0,482277,378195273,21276,3623,8678,108,2359,0,0,0,ShuffleMapTask,Success
14,bsintwn19.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S20,ANY,1511436995739,1511437008467,0,481188,606558115,21278,3965,8655,108,2359,0,0,0,ShuffleMapTask,Success
36,bsintwn19.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S20,ANY,1511437008143,1511437008614,0,481683,174765745,21279,440,4,0,2359,0,0,0,ShuffleMapTask,Success
0,bsintwn21.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S6,ANY,1511436995716,1511437008672,0,458283,640774080,21275,4132,8454,152,2358,0,0,0,ShuffleMapTask,Success
19,bsintwn21.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S6,ANY,1511436995741,1511437008673,0,480828,625509575,21281,4233,8456,152,2358,0,0,0,ShuffleMapTask,Success
38,bsintwn19.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S20,ANY,1511437008607,1511437009005,0,483492,168930522,21281,371,2,0,2359,0,0,0,ShuffleMapTask,Success
37,bsintwn19.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S20,ANY,1511437008459,1511437009410,0,482952,458504825,21279,923,7,0,2359,0,0,0,ShuffleMapTask,Success
22,bsintwn4.localdomain,089fec9f-fa5d-4aa5-9358-ed1d72166600-S1,ANY,1511436995742,1511437009509,0,481142,581215279,21281,4678,8921,176,2356,0,0,0,ShuffleMapTask,Success
5,bsintwn4.localdomain,089fec9f-fa5d-4aa5-9358-ed1d72166600-S1,ANY,1511436995734,1511437009852,0,480944,473047426,21280,4701,8916,176,2356,0,0,0,ShuffleMapTask,Success
39,bsintwn21.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S6,ANY,1511437008661,1511437011124,0,483491,292382865,21279,858,5,0,2358,0,0,0,ShuffleMapTask,Success
