Task ID,Host,Executor ID,Locality,Launch Time,Finish Time,Getting Result Time,Shuffle Bytes Written,Shuffle Write Time,Shuffle Records Written,Executor Run Time,Executor Deserialize Time,JVM GC Time,Result Size,Memory Bytes Spilled,Disk Bytes Spilled,Stage ID,Task Type,Reason
17,cluster-danilo-spark-slave-java8-10.novalocal,2,ANY,1520891907537,1520891915982,0,618999,194494947,21062,2483,5784,192,2442,0,0,0,ShuffleMapTask,Success
4,cluster-danilo-spark-slave-java8-9.novalocal,6,ANY,1520891907454,1520891916079,0,614632,140661152,21063,2648,5887,189,2440,0,0,0,ShuffleMapTask,Success
11,cluster-danilo-spark-slave-java8-9.novalocal,6,ANY,1520891907461,1520891916084,0,622080,177260772,21064,2656,5887,189,2440,0,0,0,ShuffleMapTask,Success
16,cluster-danilo-spark-slave-java8-10.novalocal,2,ANY,1520891907535,1520891916198,0,620466,136877552,21068,2765,5782,192,2442,0,0,0,ShuffleMapTask,Success
28,cluster-danilo-spark-slave-java8-9.novalocal,6,ANY,1520891916074,1520891916554,0,621738,80280864,21066,461,7,0,2440,0,0,0,ShuffleMapTask,Success
27,cluster-danilo-spark-slave-java8-9.novalocal,6,ANY,1520891916070,1520891916590,0,619775,49502978,21069,505,4,0,2440,0,0,0,ShuffleMapTask,Success
26,cluster-danilo-spark-slave-java8-10.novalocal,2,ANY,1520891915947,1520891916652,0,620918,60719660,21068,679,5,0,2442,0,0,0,ShuffleMapTask,Success
14,cluster-danilo-spark-slave-java8-11.novalocal,0,ANY,1520891907510,1520891916693,0,617892,90724669,21065,2021,7045,207,2442,0,0,0,ShuffleMapTask,Success
15,cluster-danilo-spark-slave-java8-11.novalocal,0,ANY,1520891907532,1520891916733,0,620119,104819571,21063,2093,7039,207,2442,0,0,0,ShuffleMapTask,Success
29,cluster-danilo-spark-slave-java8-10.novalocal,2,ANY,1520891916193,1520891916741,0,622776,50451378,21067,532,9,25,2442,0,0,0,ShuffleMapTask,Success
30,cluster-danilo-spark-slave-java8-9.novalocal,6,ANY,1520891916553,1520891917009,0,623448,44436924,21066,436,7,19,2440,0,0,0,ShuffleMapTask,Success
32,cluster-danilo-spark-slave-java8-10.novalocal,2,ANY,1520891916650,1520891917015,0,621534,59066570,21063,349,4,25,2442,0,0,0,ShuffleMapTask,Success
33,cluster-danilo-spark-slave-java8-11.novalocal,0,ANY,1520891916692,1520891917071,0,623773,46566553,21067,355,7,0,2442,0,0,0,ShuffleMapTask,Success
12,cluster-danilo-spark-slave-java8-12.novalocal,10,ANY,1520891907462,1520891917072,0,621979,93175325,21065,2101,7395,145,2443,0,0,0,ShuffleMapTask,Success
31,cluster-danilo-spark-slave-java8-9.novalocal,6,ANY,1520891916587,1520891917139,0,621473,46174145,21068,518,19,19,2440,0,0,0,ShuffleMapTask,Success
34,cluster-danilo-spark-slave-java8-11.novalocal,0,ANY,1520891916731,1520891917240,0,623194,57216459,21067,476,20,22,2442,0,0,0,ShuffleMapTask,Success
5,cluster-danilo-spark-slave-java8-12.novalocal,10,ANY,1520891907456,1520891917350,0,615764,98839505,21063,2410,7404,166,2443,0,0,0,ShuffleMapTask,Success
