Task ID,Host,Executor ID,Locality,Launch Time,Finish Time,Getting Result Time,Shuffle Bytes Written,Shuffle Write Time,Shuffle Records Written,Executor Run Time,Executor Deserialize Time,JVM GC Time,Result Size,Memory Bytes Spilled,Disk Bytes Spilled,Stage ID,Task Type,Reason
1,cluster-danilo-spark-slave-java8-4.novalocal,6,ANY,1520889915132,1520889923205,0,570557,116185410,21062,2349,5602,214,2440,0,0,0,ShuffleMapTask,Success
0,cluster-danilo-spark-slave-java8-4.novalocal,6,ANY,1520889915114,1520889923231,0,544204,87629472,21066,2337,5611,214,2440,0,0,0,ShuffleMapTask,Success
2,cluster-danilo-spark-slave-java8-8.novalocal,10,ANY,1520889915141,1520889923547,0,591941,115751168,21065,2538,5772,211,2441,0,0,0,ShuffleMapTask,Success
24,cluster-danilo-spark-slave-java8-4.novalocal,6,ANY,1520889923157,1520889923685,0,620151,69841234,21062,491,6,0,2440,0,0,0,ShuffleMapTask,Success
25,cluster-danilo-spark-slave-java8-4.novalocal,6,ANY,1520889923166,1520889923725,0,620660,44283852,21068,541,5,0,2440,0,0,0,ShuffleMapTask,Success
3,cluster-danilo-spark-slave-java8-8.novalocal,10,ANY,1520889915143,1520889923938,0,605708,145272546,21065,2938,5771,211,2441,0,0,0,ShuffleMapTask,Success
26,cluster-danilo-spark-slave-java8-8.novalocal,10,ANY,1520889923538,1520889924158,0,620918,46719363,21068,594,4,0,2441,0,0,0,ShuffleMapTask,Success
27,cluster-danilo-spark-slave-java8-4.novalocal,6,ANY,1520889923671,1520889924280,0,619775,94342403,21069,591,4,18,2440,0,0,0,ShuffleMapTask,Success
28,cluster-danilo-spark-slave-java8-4.novalocal,6,ANY,1520889923723,1520889924285,0,621738,53390655,21066,540,3,18,2440,0,0,0,ShuffleMapTask,Success
13,cluster-danilo-spark-slave-java8-9.novalocal,2,ANY,1520889915218,1520889924309,0,621759,66886140,21067,2058,6916,163,2440,0,0,0,ShuffleMapTask,Success
12,cluster-danilo-spark-slave-java8-9.novalocal,2,ANY,1520889915216,1520889924576,0,621979,66806739,21065,2345,6930,184,2440,0,0,0,ShuffleMapTask,Success
31,cluster-danilo-spark-slave-java8-4.novalocal,6,ANY,1520889924276,1520889924642,0,621473,29391919,21068,321,21,22,2440,0,0,0,ShuffleMapTask,Success
29,cluster-danilo-spark-slave-java8-8.novalocal,10,ANY,1520889923934,1520889924705,0,622776,75122863,21067,753,5,21,2441,0,0,0,ShuffleMapTask,Success
33,cluster-danilo-spark-slave-java8-9.novalocal,2,ANY,1520889924307,1520889924838,0,623773,67865296,21067,490,8,0,2440,0,0,0,ShuffleMapTask,Success
35,cluster-danilo-spark-slave-java8-4.novalocal,6,ANY,1520889924641,1520889924975,0,621300,33843067,21066,314,11,0,2440,0,0,0,ShuffleMapTask,Success
34,cluster-danilo-spark-slave-java8-9.novalocal,2,ANY,1520889924574,1520889925002,0,623194,48497149,21067,404,10,34,2440,0,0,0,ShuffleMapTask,Success
5,cluster-danilo-spark-slave-java8-11.novalocal,7,ANY,1520889915150,1520889925007,0,615764,108766411,21063,2665,7093,186,2442,0,0,0,ShuffleMapTask,Success
36,cluster-danilo-spark-slave-java8-8.novalocal,10,ANY,1520889924704,1520889925061,0,623637,44004248,21067,332,14,0,2441,0,0,0,ShuffleMapTask,Success
14,cluster-danilo-spark-slave-java8-7.novalocal,4,ANY,1520889915247,1520889925115,0,617892,88335922,21065,1648,8120,117,2440,0,0,0,ShuffleMapTask,Success
