Task ID,Host,Executor ID,Locality,Launch Time,Finish Time,Getting Result Time,Shuffle Bytes Written,Shuffle Write Time,Shuffle Records Written,Executor Run Time,Executor Deserialize Time,JVM GC Time,Result Size,Memory Bytes Spilled,Disk Bytes Spilled,Stage ID,Task Type,Reason
0,bsintwn16.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S11,ANY,1511426658524,1511426673577,0,458283,290703821,21275,2296,12623,117,2359,0,0,0,ShuffleMapTask,Success
38,bsintwn16.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S11,ANY,1511426673535,1511426673987,0,483492,178361963,21281,428,4,0,2359,0,0,0,ShuffleMapTask,Success
14,bsintwn21.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S6,ANY,1511426658680,1511426674094,0,481188,641170451,21278,2390,12935,198,2358,0,0,0,ShuffleMapTask,Success
15,bsintwn21.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S6,ANY,1511426658680,1511426674152,0,482404,663544218,21285,2458,12917,198,2358,0,0,0,ShuffleMapTask,Success
31,bsintwn14.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S12,ANY,1511426658804,1511426674409,0,482109,539617305,21276,2865,12618,217,2359,0,0,0,ShuffleMapTask,Success
39,bsintwn16.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S11,ANY,1511426673980,1511426674478,0,483491,152951244,21279,474,6,0,2359,0,0,0,ShuffleMapTask,Success
32,bsintwn14.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S12,ANY,1511426658805,1511426674589,0,481506,588626727,21278,3081,12605,217,2359,0,0,0,ShuffleMapTask,Success
13,bsintwn5.localdomain,d9c820f2-75f7-40d4-9186-a52d1ccf55e0-S3,ANY,1511426658657,1511426674643,0,480882,480160808,21281,5418,10400,156,2356,0,0,0,ShuffleMapTask,Success
40,bsintwn21.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S6,ANY,1511426674087,1511426674685,0,481778,221197283,21283,580,4,0,2358,0,0,0,ShuffleMapTask,Success
43,bsintwn16.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S11,ANY,1511426674471,1511426675147,0,483868,158734098,21278,370,16,0,2359,0,0,0,ShuffleMapTask,Success
41,bsintwn21.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S6,ANY,1511426674142,1511426675154,0,482456,257749591,21279,657,4,0,2358,0,0,0,ShuffleMapTask,Success
45,bsintwn5.localdomain,d9c820f2-75f7-40d4-9186-a52d1ccf55e0-S3,ANY,1511426674633,1511426675154,0,483284,162428854,21280,390,11,0,2356,0,0,0,ShuffleMapTask,Success
46,bsintwn21.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S6,ANY,1511426674680,1511426675157,0,482468,167829496,21282,372,3,0,2358,0,0,0,ShuffleMapTask,Success
28,bsintwn18.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S9,ANY,1511426658794,1511426675158,0,482277,664929276,21276,2534,13519,237,2358,0,0,0,ShuffleMapTask,Success
27,bsintwn18.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S9,ANY,1511426658793,1511426675167,0,483069,546333702,21281,2657,13542,237,2358,0,0,0,ShuffleMapTask,Success
42,bsintwn14.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S12,ANY,1511426674401,1511426675169,0,482370,306402900,21282,691,4,0,2359,0,0,0,ShuffleMapTask,Success
18,bsintwn19.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S20,ANY,1511426658704,1511426675172,0,481398,633457851,21281,2728,13285,224,2359,0,0,0,ShuffleMapTask,Success
19,bsintwn19.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S20,ANY,1511426658704,1511426675179,0,480828,595194859,21281,2720,13286,224,2359,0,0,0,ShuffleMapTask,Success
44,bsintwn14.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S12,ANY,1511426674584,1511426675319,0,481326,304901436,21282,713,8,0,2359,0,0,0,ShuffleMapTask,Success
2,bsintwn8.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S4,ANY,1511426658572,1511426675348,0,469171,669043486,21281,2426,14234,118,2356,0,0,0,ShuffleMapTask,Success
1,bsintwn8.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S4,ANY,1511426658571,1511426675355,0,465274,579667057,21279,2449,14242,118,2356,0,0,0,ShuffleMapTask,Success
4,bsintwn8.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S4,ANY,1511426658575,1511426675393,0,477915,612402797,21281,2493,14197,118,2356,0,0,0,ShuffleMapTask,Success
3,bsintwn8.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S4,ANY,1511426658573,1511426675486,0,476702,707125499,21280,2581,14206,118,2356,0,0,0,ShuffleMapTask,Success
47,bsintwn16.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S11,ANY,1511426675141,1511426675552,0,483031,164453521,21280,381,10,0,2359,0,0,0,ShuffleMapTask,Success
49,bsintwn14.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S12,ANY,1511426675144,1511426675577,0,482011,219975508,21281,410,3,0,2359,0,0,0,ShuffleMapTask,Success
48,bsintwn5.localdomain,d9c820f2-75f7-40d4-9186-a52d1ccf55e0-S3,ANY,1511426675143,1511426675641,0,483466,222725060,21276,463,11,0,2356,0,0,0,ShuffleMapTask,Success
6,bsintwn15.localdomain,d9c820f2-75f7-40d4-9186-a52d1ccf55e0-S0,ANY,1511426658598,1511426675738,0,480000,625604659,21282,2390,14637,238,2358,0,0,0,ShuffleMapTask,Success
5,bsintwn15.localdomain,d9c820f2-75f7-40d4-9186-a52d1ccf55e0-S0,ANY,1511426658597,1511426675770,0,480944,538853859,21280,2424,14651,238,2358,0,0,0,ShuffleMapTask,Success
61,bsintwn16.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S11,ANY,1511426675546,1511426675849,0,482437,110913745,21284,279,3,0,2359,0,0,0,ShuffleMapTask,Success
54,bsintwn19.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S20,ANY,1511426675158,1511426675939,0,481498,324964843,21280,738,24,0,2359,0,0,0,ShuffleMapTask,Success
9,bsintwn13.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S13,ANY,1511426658624,1511426675958,0,480335,600182211,21281,1900,15340,180,2359,0,0,0,ShuffleMapTask,Success
51,bsintwn21.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S6,ANY,1511426675146,1511426675995,0,481928,279313860,21282,794,3,47,2358,0,0,0,ShuffleMapTask,Success
59,bsintwn8.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S4,ANY,1511426675389,1511426675999,0,483373,194408806,21281,581,2,51,2356,0,0,0,ShuffleMapTask,Success
