Task ID,Host,Executor ID,Locality,Launch Time,Finish Time,Getting Result Time,Shuffle Bytes Written,Shuffle Write Time,Shuffle Records Written,Executor Run Time,Executor Deserialize Time,JVM GC Time,Result Size,Memory Bytes Spilled,Disk Bytes Spilled,Stage ID,Task Type,Reason
0,bsintwn16.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S11,ANY,1511460030549,1511460036977,0,458283,458696946,21275,1620,4674,113,2359,0,0,0,ShuffleMapTask,Success
12,bsintwn16.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S11,ANY,1511460036917,1511460037418,0,480174,188944532,21278,466,8,0,2359,0,0,0,ShuffleMapTask,Success
13,bsintwn16.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S11,ANY,1511460037407,1511460037881,0,480882,174552928,21281,439,7,0,2359,0,0,0,ShuffleMapTask,Success
14,bsintwn16.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S11,ANY,1511460037872,1511460038340,0,481188,191793155,21278,425,19,0,2359,0,0,0,ShuffleMapTask,Success
3,bsintwn22.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S8,ANY,1511460030888,1511460038539,0,476702,460233831,21280,2118,5448,127,2358,0,0,0,ShuffleMapTask,Success
2,bsintwn22.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S8,ANY,1511460030885,1511460038545,0,469171,450528354,21281,2124,5442,127,2358,0,0,0,ShuffleMapTask,Success
15,bsintwn16.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S11,ANY,1511460038332,1511460038741,0,482404,173570772,21285,375,13,0,2359,0,0,0,ShuffleMapTask,Success
8,bsintwn17.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S10,ANY,1511460031821,1511460039036,0,481556,460677334,21281,1730,5413,81,2359,0,0,0,ShuffleMapTask,Success
18,bsintwn16.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S11,ANY,1511460038733,1511460039061,0,481398,133613635,21281,306,7,0,2359,0,0,0,ShuffleMapTask,Success
9,bsintwn17.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S10,ANY,1511460031822,1511460039107,0,480335,557780837,21281,1822,5397,81,2359,0,0,0,ShuffleMapTask,Success
7,bsintwn5.localdomain,d9c820f2-75f7-40d4-9186-a52d1ccf55e0-S3,ANY,1511460031268,1511460039174,0,482006,508170760,21279,1941,5883,118,2356,0,0,0,ShuffleMapTask,Success
20,bsintwn16.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S11,ANY,1511460039055,1511460039395,0,480625,101075351,21279,309,5,35,2359,0,0,0,ShuffleMapTask,Success
17,bsintwn22.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S8,ANY,1511460038534,1511460039521,0,479840,409956443,21281,964,4,0,2358,0,0,0,ShuffleMapTask,Success
19,bsintwn17.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S10,ANY,1511460039029,1511460039597,0,480828,300979807,21281,546,4,0,2359,0,0,0,ShuffleMapTask,Success
16,bsintwn22.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S8,ANY,1511460038532,1511460039659,0,480585,405911796,21278,1097,14,0,2358,0,0,0,ShuffleMapTask,Success
23,bsintwn16.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S11,ANY,1511460039377,1511460039704,0,481008,136908178,21281,297,4,0,2359,0,0,0,ShuffleMapTask,Success
22,bsintwn5.localdomain,d9c820f2-75f7-40d4-9186-a52d1ccf55e0-S3,ANY,1511460039169,1511460039788,0,481142,251721307,21281,582,18,0,2356,0,0,0,ShuffleMapTask,Success
27,bsintwn16.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S11,ANY,1511460039689,1511460039935,0,483069,82059030,21281,221,2,0,2359,0,0,0,ShuffleMapTask,Success
21,bsintwn17.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S10,ANY,1511460039100,1511460039983,0,483498,399240011,21281,854,6,0,2359,0,0,0,ShuffleMapTask,Success
26,bsintwn22.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S8,ANY,1511460039654,1511460040112,0,480778,215546203,21283,433,4,0,2358,0,0,0,ShuffleMapTask,Success
28,bsintwn5.localdomain,d9c820f2-75f7-40d4-9186-a52d1ccf55e0-S3,ANY,1511460039783,1511460040123,0,482277,165407855,21276,316,10,0,2356,0,0,0,ShuffleMapTask,Success
29,bsintwn16.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S11,ANY,1511460039929,1511460040177,0,482465,81644799,21277,232,3,0,2359,0,0,0,ShuffleMapTask,Success
24,bsintwn22.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S8,ANY,1511460039516,1511460040318,0,480378,334775548,21281,780,4,40,2358,0,0,0,ShuffleMapTask,Success
33,bsintwn16.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S11,ANY,1511460040172,1511460040396,0,480805,69983039,21280,201,1,0,2359,0,0,0,ShuffleMapTask,Success
32,bsintwn5.localdomain,d9c820f2-75f7-40d4-9186-a52d1ccf55e0-S3,ANY,1511460040118,1511460040437,0,481506,122577971,21278,285,12,0,2356,0,0,0,ShuffleMapTask,Success
