Task ID,Host,Executor ID,Locality,Launch Time,Finish Time,Getting Result Time,Shuffle Bytes Written,Shuffle Write Time,Shuffle Records Written,Executor Run Time,Executor Deserialize Time,JVM GC Time,Result Size,Memory Bytes Spilled,Disk Bytes Spilled,Stage ID,Task Type,Reason
0,bsintwn16.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S11,ANY,1511442792261,1511442804012,0,458283,311488149,21275,2938,8610,119,2359,0,0,0,ShuffleMapTask,Success
7,bsintwn20.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S19,ANY,1511442792428,1511442804399,0,482006,312847185,21279,2007,9846,105,2359,0,0,0,ShuffleMapTask,Success
19,bsintwn10.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S16,ANY,1511442792535,1511442804955,0,480828,615370617,21281,2846,9160,123,2359,0,0,0,ShuffleMapTask,Success
18,bsintwn10.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S16,ANY,1511442792534,1511442804964,0,481398,548098376,21281,2872,9170,123,2359,0,0,0,ShuffleMapTask,Success
36,bsintwn16.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S11,ANY,1511442803957,1511442805039,0,481683,277033875,21279,678,11,0,2359,0,0,0,ShuffleMapTask,Success
37,bsintwn20.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S19,ANY,1511442804384,1511442805096,0,482952,180178990,21279,482,6,0,2359,0,0,0,ShuffleMapTask,Success
41,bsintwn20.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S19,ANY,1511442805091,1511442805958,0,482456,223596852,21279,552,21,0,2359,0,0,0,ShuffleMapTask,Success
42,bsintwn20.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S19,ANY,1511442805950,1511442806399,0,482370,146818572,21282,405,11,0,2359,0,0,0,ShuffleMapTask,Success
13,bsintwn13.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S13,ANY,1511442792477,1511442806833,0,480882,311941322,21281,2389,11589,170,2359,0,0,0,ShuffleMapTask,Success
8,bsintwn7.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S2,ANY,1511442792460,1511442806962,0,481556,469761528,21281,2824,10818,169,2356,0,0,0,ShuffleMapTask,Success
43,bsintwn20.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S19,ANY,1511442806387,1511442807178,0,483868,173413171,21278,759,3,0,2359,0,0,0,ShuffleMapTask,Success
4,bsintwn8.localdomain,138c99c5-923b-4ab5-aee7-ca31dbcd391a-S4,ANY,1511442792339,1511442807180,0,477915,674337643,21281,5664,9026,148,2356,0,0,0,ShuffleMapTask,Success
