Task ID,Host,Executor ID,Locality,Launch Time,Finish Time,Getting Result Time,Shuffle Bytes Written,Shuffle Write Time,Shuffle Records Written,Executor Run Time,Executor Deserialize Time,JVM GC Time,Result Size,Memory Bytes Spilled,Disk Bytes Spilled,Stage ID,Task Type,Reason
10,cluster-danilo-spark-slave-java8-0.novalocal,9,ANY,1520614427312,1520614433359,0,618466,113177004,21066,2334,3557,177,2440,0,0,0,ShuffleMapTask,Success
11,cluster-danilo-spark-slave-java8-0.novalocal,9,ANY,1520614427318,1520614433702,0,622080,129034485,21064,2707,3547,194,2440,0,0,0,ShuffleMapTask,Success
22,cluster-danilo-spark-slave-java8-0.novalocal,9,ANY,1520614433330,1520614433963,0,619619,96318700,21068,576,4,17,2440,0,0,0,ShuffleMapTask,Success
23,cluster-danilo-spark-slave-java8-0.novalocal,9,ANY,1520614433700,1520614434074,0,619055,45422068,21069,323,10,0,2440,0,0,0,ShuffleMapTask,Success
24,cluster-danilo-spark-slave-java8-0.novalocal,9,ANY,1520614433958,1520614434385,0,620151,35716013,21062,377,3,11,2440,0,0,0,ShuffleMapTask,Success
25,cluster-danilo-spark-slave-java8-0.novalocal,9,ANY,1520614434069,1520614434678,0,620660,87473651,21068,577,3,15,2440,0,0,0,ShuffleMapTask,Success
26,cluster-danilo-spark-slave-java8-0.novalocal,9,ANY,1520614434380,1520614434745,0,620918,23034602,21068,346,3,15,2440,0,0,0,ShuffleMapTask,Success
27,cluster-danilo-spark-slave-java8-0.novalocal,9,ANY,1520614434676,1520614435137,0,619775,45068912,21069,430,3,0,2440,0,0,0,ShuffleMapTask,Success
28,cluster-danilo-spark-slave-java8-0.novalocal,9,ANY,1520614434741,1520614435178,0,621738,30993616,21066,417,7,15,2440,0,0,0,ShuffleMapTask,Success
30,cluster-danilo-spark-slave-java8-0.novalocal,9,ANY,1520614435176,1520614435584,0,623448,29862401,21066,392,3,0,2440,0,0,0,ShuffleMapTask,Success
31,cluster-danilo-spark-slave-java8-0.novalocal,9,ANY,1520614435580,1520614435960,0,621473,39104775,21068,364,2,18,2440,0,0,0,ShuffleMapTask,Success
32,cluster-danilo-spark-slave-java8-0.novalocal,9,ANY,1520614435958,1520614436453,0,621534,45929532,21063,470,7,0,2440,0,0,0,ShuffleMapTask,Success
29,cluster-danilo-spark-slave-java8-0.novalocal,9,ANY,1520614435135,1520614436492,0,622776,38912085,21067,1340,3,18,2440,0,0,0,ShuffleMapTask,Success
33,cluster-danilo-spark-slave-java8-0.novalocal,9,ANY,1520614436443,1520614436850,0,623773,39396604,21067,382,5,16,2440,0,0,0,ShuffleMapTask,Success
12,cluster-danilo-spark-slave-java8-1.novalocal,3,ANY,1520614428256,1520614436965,0,621979,113491700,21065,2344,6229,149,2440,0,0,0,ShuffleMapTask,Success
34,cluster-danilo-spark-slave-java8-0.novalocal,9,ANY,1520614436489,1520614436971,0,623194,79752658,21067,462,4,34,2440,0,0,0,ShuffleMapTask,Success
35,cluster-danilo-spark-slave-java8-0.novalocal,9,ANY,1520614436849,1520614437267,0,621300,48133022,21066,397,9,18,2440,0,0,0,ShuffleMapTask,Success
13,cluster-danilo-spark-slave-java8-1.novalocal,3,ANY,1520614428260,1520614437375,0,621759,161045110,21067,2764,6207,169,2440,0,0,0,ShuffleMapTask,Success
37,cluster-danilo-spark-slave-java8-0.novalocal,9,ANY,1520614436968,1520614437418,0,622728,53025082,21068,437,4,22,2440,0,0,0,ShuffleMapTask,Success
36,cluster-danilo-spark-slave-java8-1.novalocal,3,ANY,1520614436963,1520614437475,0,623637,70218958,21067,498,4,20,2440,0,0,0,ShuffleMapTask,Success
38,cluster-danilo-spark-slave-java8-0.novalocal,9,ANY,1520614437265,1520614437631,0,620958,54697843,21061,346,7,22,2440,0,0,0,ShuffleMapTask,Success
39,cluster-danilo-spark-slave-java8-1.novalocal,3,ANY,1520614437373,1520614437742,0,621869,67262644,21069,353,4,24,2440,0,0,0,ShuffleMapTask,Success
41,cluster-danilo-spark-slave-java8-1.novalocal,3,ANY,1520614437474,1520614437836,0,622984,53643735,21064,345,4,24,2440,0,0,0,ShuffleMapTask,Success
40,cluster-danilo-spark-slave-java8-0.novalocal,9,ANY,1520614437416,1520614437840,0,624151,37345156,21068,410,3,33,2440,0,0,0,ShuffleMapTask,Success
42,cluster-danilo-spark-slave-java8-0.novalocal,9,ANY,1520614437629,1520614438071,0,624036,62325395,21062,429,5,33,2440,0,0,0,ShuffleMapTask,Success
43,cluster-danilo-spark-slave-java8-1.novalocal,3,ANY,1520614437739,1520614438080,0,621258,25967485,21060,327,3,0,2440,0,0,0,ShuffleMapTask,Success
44,cluster-danilo-spark-slave-java8-1.novalocal,3,ANY,1520614437834,1520614438238,0,623158,41006056,21063,388,3,12,2440,0,0,0,ShuffleMapTask,Success
45,cluster-danilo-spark-slave-java8-0.novalocal,9,ANY,1520614437839,1520614438272,0,621999,38022440,21068,422,2,24,2440,0,0,0,ShuffleMapTask,Success
47,cluster-danilo-spark-slave-java8-1.novalocal,3,ANY,1520614438079,1520614438455,0,624028,25858547,21066,336,3,0,2440,0,0,0,ShuffleMapTask,Success
46,cluster-danilo-spark-slave-java8-0.novalocal,9,ANY,1520614438069,1520614438455,0,620712,32729637,21065,359,3,24,2440,0,0,0,ShuffleMapTask,Success
48,cluster-danilo-spark-slave-java8-1.novalocal,3,ANY,1520614438237,1520614438605,0,621027,45339596,21066,352,2,26,2440,0,0,0,ShuffleMapTask,Success
49,cluster-danilo-spark-slave-java8-0.novalocal,9,ANY,1520614438270,1520614438654,0,622958,30910007,21065,357,13,26,2440,0,0,0,ShuffleMapTask,Success
51,cluster-danilo-spark-slave-java8-0.novalocal,9,ANY,1520614438453,1520614438830,0,621367,45829458,21065,353,15,26,2440,0,0,0,ShuffleMapTask,Success
50,cluster-danilo-spark-slave-java8-1.novalocal,3,ANY,1520614438449,1520614438875,0,622455,44944798,21064,411,3,26,2440,0,0,0,ShuffleMapTask,Success
16,cluster-danilo-spark-slave-java8-4.novalocal,10,ANY,1520614428299,1520614438903,0,620466,86085763,21068,2039,8389,145,2441,0,0,0,ShuffleMapTask,Success
17,cluster-danilo-spark-slave-java8-4.novalocal,10,ANY,1520614428300,1520614438906,0,618999,114651259,21062,2038,8376,145,2441,0,0,0,ShuffleMapTask,Success
53,cluster-danilo-spark-slave-java8-0.novalocal,9,ANY,1520614438650,1520614438967,0,622893,29129060,21063,301,7,15,2440,0,0,0,ShuffleMapTask,Success
52,cluster-danilo-spark-slave-java8-1.novalocal,3,ANY,1520614438602,1520614439025,0,620626,46699839,21066,410,3,18,2440,0,0,0,ShuffleMapTask,Success
55,cluster-danilo-spark-slave-java8-1.novalocal,3,ANY,1520614438873,1520614439152,0,621329,24605545,21065,268,2,18,2440,0,0,0,ShuffleMapTask,Success
54,cluster-danilo-spark-slave-java8-0.novalocal,9,ANY,1520614438828,1520614439156,0,621195,39366074,21068,314,2,15,2440,0,0,0,ShuffleMapTask,Success
58,cluster-danilo-spark-slave-java8-0.novalocal,9,ANY,1520614438966,1520614439279,0,621868,33254547,21067,301,3,11,2440,0,0,0,ShuffleMapTask,Success
59,cluster-danilo-spark-slave-java8-1.novalocal,3,ANY,1520614439024,1520614439413,0,620034,25388116,21063,377,2,20,2440,0,0,0,ShuffleMapTask,Success
61,cluster-danilo-spark-slave-java8-0.novalocal,9,ANY,1520614439153,1520614439466,0,622656,32947655,21068,302,2,11,2440,0,0,0,ShuffleMapTask,Success
60,cluster-danilo-spark-slave-java8-1.novalocal,3,ANY,1520614439150,1520614439502,0,623208,24620270,21068,340,2,20,2440,0,0,0,ShuffleMapTask,Success
62,cluster-danilo-spark-slave-java8-0.novalocal,9,ANY,1520614439278,1520614439550,0,619737,37236404,21066,259,2,6,2440,0,0,0,ShuffleMapTask,Success
63,cluster-danilo-spark-slave-java8-1.novalocal,3,ANY,1520614439412,1520614439670,0,624466,26127903,21066,244,3,19,2440,0,0,0,ShuffleMapTask,Success
57,cluster-danilo-spark-slave-java8-4.novalocal,10,ANY,1520614438901,1520614439722,0,621115,91327950,21065,796,9,0,2441,0,0,0,ShuffleMapTask,Success
64,cluster-danilo-spark-slave-java8-0.novalocal,9,ANY,1520614439466,1520614439764,0,624581,36972829,21066,283,4,6,2440,0,0,0,ShuffleMapTask,Success
65,cluster-danilo-spark-slave-java8-1.novalocal,3,ANY,1520614439500,1520614439805,0,620794,41333632,21070,291,4,19,2440,0,0,0,ShuffleMapTask,Success
