Task ID,Host,Executor ID,Locality,Launch Time,Finish Time,Getting Result Time,Shuffle Bytes Written,Shuffle Write Time,Shuffle Records Written,Executor Run Time,Executor Deserialize Time,JVM GC Time,Result Size,Memory Bytes Spilled,Disk Bytes Spilled,Stage ID,Task Type,Reason
5,cluster-danilo-spark-slave-java8-10.novalocal,2,ANY,1520891457274,1520891464955,0,615764,88832743,21063,2063,5509,194,2442,0,0,0,ShuffleMapTask,Success
11,cluster-danilo-spark-slave-java8-10.novalocal,2,ANY,1520891457287,1520891465450,0,622080,53263375,21064,2596,5502,233,2442,0,0,0,ShuffleMapTask,Success
26,cluster-danilo-spark-slave-java8-10.novalocal,2,ANY,1520891464941,1520891465713,0,620918,32864896,21068,745,5,39,2442,0,0,0,ShuffleMapTask,Success
1,cluster-danilo-spark-slave-java8-11.novalocal,0,ANY,1520891457269,1520891465713,0,570557,87646147,21062,2727,5657,306,2442,0,0,0,ShuffleMapTask,Success
7,cluster-danilo-spark-slave-java8-11.novalocal,0,ANY,1520891457279,1520891465718,0,618979,113869646,21064,2721,5655,306,2442,0,0,0,ShuffleMapTask,Success
27,cluster-danilo-spark-slave-java8-10.novalocal,2,ANY,1520891465445,1520891465802,0,619775,52982893,21069,335,14,18,2442,0,0,0,ShuffleMapTask,Success
14,cluster-danilo-spark-slave-java8-6.novalocal,1,ANY,1520891457580,1520891465898,0,617892,105724450,21065,1967,6203,165,2440,0,0,0,ShuffleMapTask,Success
15,cluster-danilo-spark-slave-java8-6.novalocal,1,ANY,1520891457581,1520891465977,0,620119,92130463,21063,2064,6201,165,2440,0,0,0,ShuffleMapTask,Success
28,cluster-danilo-spark-slave-java8-10.novalocal,2,ANY,1520891465703,1520891465995,0,621738,26829972,21066,279,6,18,2442,0,0,0,ShuffleMapTask,Success
29,cluster-danilo-spark-slave-java8-11.novalocal,0,ANY,1520891465706,1520891466107,0,622776,66265915,21067,369,7,0,2442,0,0,0,ShuffleMapTask,Success
30,cluster-danilo-spark-slave-java8-11.novalocal,0,ANY,1520891465711,1520891466233,0,623448,49151147,21066,482,23,0,2442,0,0,0,ShuffleMapTask,Success
32,cluster-danilo-spark-slave-java8-6.novalocal,1,ANY,1520891465897,1520891466257,0,621534,57922546,21063,347,3,0,2440,0,0,0,ShuffleMapTask,Success
8,cluster-danilo-spark-slave-java8-9.novalocal,6,ANY,1520891457283,1520891466342,0,618964,102073826,21068,2711,6278,164,2440,0,0,0,ShuffleMapTask,Success
2,cluster-danilo-spark-slave-java8-9.novalocal,6,ANY,1520891457270,1520891466426,0,591941,68279819,21065,2817,6277,164,2440,0,0,0,ShuffleMapTask,Success
31,cluster-danilo-spark-slave-java8-10.novalocal,2,ANY,1520891465800,1520891466456,0,621473,42211829,21068,645,3,21,2442,0,0,0,ShuffleMapTask,Success
