Task ID,Host,Executor ID,Locality,Launch Time,Finish Time,Getting Result Time,Shuffle Bytes Written,Shuffle Write Time,Shuffle Records Written,Executor Run Time,Executor Deserialize Time,JVM GC Time,Result Size,Memory Bytes Spilled,Disk Bytes Spilled,Stage ID,Task Type,Reason
1,cluster-danilo-spark-slave-java8-6.novalocal,1,ANY,1520892354189,1520892361677,0,570557,97013206,21062,1805,5540,141,2440,0,0,0,ShuffleMapTask,Success
12,cluster-danilo-spark-slave-java8-6.novalocal,1,ANY,1520892354213,1520892361757,0,621979,68056283,21065,1934,5528,141,2440,0,0,0,ShuffleMapTask,Success
27,cluster-danilo-spark-slave-java8-6.novalocal,1,ANY,1520892361754,1520892362127,0,619775,64768934,21069,342,17,0,2440,0,0,0,ShuffleMapTask,Success
0,cluster-danilo-spark-slave-java8-12.novalocal,10,ANY,1520892354151,1520892362440,0,544204,132490261,21066,1492,6634,123,2443,0,0,0,ShuffleMapTask,Success
28,cluster-danilo-spark-slave-java8-6.novalocal,1,ANY,1520892362120,1520892362444,0,621738,38753095,21066,304,3,0,2440,0,0,0,ShuffleMapTask,Success
9,cluster-danilo-spark-slave-java8-11.novalocal,0,ANY,1520892354209,1520892362535,0,618905,121781804,21066,2411,5789,208,2442,0,0,0,ShuffleMapTask,Success
20,cluster-danilo-spark-slave-java8-11.novalocal,0,ANY,1520892354227,1520892362539,0,620009,123738362,21070,2437,5783,208,2442,0,0,0,ShuffleMapTask,Success
11,cluster-danilo-spark-slave-java8-12.novalocal,10,ANY,1520892354211,1520892362636,0,622080,58349313,21064,1717,6633,157,2443,0,0,0,ShuffleMapTask,Success
29,cluster-danilo-spark-slave-java8-6.novalocal,1,ANY,1520892362436,1520892362734,0,622776,42093048,21067,278,10,22,2440,0,0,0,ShuffleMapTask,Success
10,cluster-danilo-spark-slave-java8-10.novalocal,2,ANY,1520892354210,1520892362992,0,618466,55702013,21066,2151,6515,206,2442,0,0,0,ShuffleMapTask,Success
33,cluster-danilo-spark-slave-java8-12.novalocal,10,ANY,1520892362634,1520892363034,0,623773,45612925,21067,376,14,0,2443,0,0,0,ShuffleMapTask,Success
